,headlines,categories
196,سرگودھا ، ٹراما سنٹر اور جدید برن یونٹ کے قیام کا منصوبہ تنازعات کا شکار,[]
197,سرگردھا ،طبی و روحانی علاج کے نام پر لوٹ مار کر بازار گرم کرنیوالوں کا ڈیٹا مرتب کر لیا گیا,"['کرونا وائرس', 'پنجاب', 'پولیس', 'علاج']"
198,سرگودھا ، اثاثہ جات ڈکلیئر نہ کرنیوالے افسران کیخلاف محکمانہ کاروائی کا فیصلہ,"['اسمبلی', 'پنجاب', 'پنجاب اسمبلی']"
199,سرگودھا ،اینٹی کرپشن میں میگا کرپشن کے 20سے کیسز کی چھان بین سست روی کا شکار ,"['ریکارڈ', 'کرپشن']"
200,وزیر اعلی پنجاب کا دورہ ضلع شیخوپورہ کے دوران بڑے مالی پیکیج کا اعلان، متعدد اہم منصوبوں کا افتتاح کردیا,"['ڈاکٹر', 'فردوس عاشق اعوان', 'عثمان بزدار', 'پاکستان', 'سڑک', 'اسمبلی', 'پنجاب', 'وزیراعلیٰ پنجاب', 'تعلیم']"
201,انٹر بینک اور مقامی اوپن کرنسی مارکیٹ میں روپے کے مقابلے ڈالر کی قدر میں کمی کا رجحان,"['ڈالر', 'پاکستان']"
202,کراچی،سونے کی قیمت میں 100روپے کی کمی,['پاکستان']
203,پنجاب کے 26 اضلاع میں تعلیمی ادارے کھلے رکھنے کا فیصلہ ,"['اسلام آباد', 'بلوچستان', 'لاہور', 'سندھ', 'درآمد', 'کرونا وائرس', 'پنجاب', 'تعلیم']"
204,بہاول پور، گذشتہ ایک سال سے فلائٹ آپریشن معطل‘صنعت کاروں‘تاجران‘شہریوں کوشدیدمشکلات کاسامنا,"['اسلام آباد', 'وزیراعظم', 'کراچی', 'پاکستان', 'پنجاب', 'ائر پورٹ']"
205,کابینہ میں اوپر نیچے کا کھیل ہونے کے بعد اتحادی جماعتوں کے رہنماوں کو عمران خان سے سخت تحفظات ہیں، ڈاکٹر شاہد مسعود,"['ڈاکٹر', 'وزیراعظم', 'متحدہ قومی موومنٹ', 'لاہور', 'کراچی', 'کار', 'کھیل', 'بلدیاتی انتخابات', 'کرونا وائرس', 'عام انتخابات 2018', 'الیکشن']"
206,ضلع بونیر بالخصوص پی کے 22میں سڑکوں کی بدترین صورتحال کے خلاف عوامی نیشنل پارٹی نے خیبرپختونخوا اسمبلی میں توجہ دلائو نوٹس جمع کرادیا ,"['اسمبلی', 'تھانہ', 'احتجاج', 'خیبرپختونخوا']"
207,پشاور میں بے گھر افراد کیلئے قائم کئے گئے پناہ گاہ میں صبح کے ناشتے کے ساتھ رات کا کھانا بھی دیا جائیگا : ایڈمنسٹریٹر و ڈپٹی کمشنر پشاور ,"['کرونا وائرس', 'پشاور']"
208,دیکھے ہیں بہت ہم نے ہنگامے محبت کے ,"['ایم کے', 'ٹوئٹر', 'وزیر اطلاعات']"
209,اسلام آباد،فارن گریجویٹ ڈاکٹرز کا مطالبات کے حق میں احتجاج اور دھرنا,"['ڈاکٹر', 'پولیس', 'پارلیمنٹ', 'احتجاج', 'تھانہ', 'مولانا فضل الرحمن', 'پاکستان', 'کار', 'دھرنا']"
210,پاکستان فٹبال فیڈریشن فوری طور پر الیکشن شیڈول کا اعلان کرے، سید شرافت بخاری ,"['سپریم کورٹ', 'پاکستان', 'فٹبال', 'عام انتخابات 2018', 'فیفا', 'الیکشن', 'عدالت']"
211,باغ، دھیرکوٹ کے نواح میں مسافر کار پہاڑی تودے کی نیچے آگئی ، تین افراد موقع پر جا ں بحق ،ایک شخص شدید زخمی,"['پولیس', 'مسئلہ کشمیر', 'کار', 'زخمی', 'گاڑی', 'حادثہ']"
212,وزیراعلیٰ عثمان بزدار نے شیخوپورہ سے حافظ آباد جاتے ہوئے ہیلی کاپٹر شیخوپورہ گوجرانوالہ روڈ پر اتار لیا، سڑک کے تعمیراتی کاموں کا جائزہ,"['موٹروے', 'عثمان بزدار', 'سڑک', 'پنجاب', 'وزیراعلیٰ پنجاب']"
213,وزیراعلیٰ عثمان بزدار کی فیکٹری میں آتشزدگی کے واقعہ میں دو افراد کے جاں بحق ہونے پر اظہار افسوس,"['عثمان بزدار', 'لاہور', 'پنجاب', 'وزیراعلیٰ پنجاب', 'جاں بحق']"
214,طالبات بھرپور توجہ تعلیم، کردار سازی اور بہتر مستقبل پر مرکوز رکھیں تاکہ پاکستان کی ترقی میں اپنا کردار ادا کرتی رہیں،زرتاج گل,"['ڈاکٹر', 'دنیا', 'فاطمہ جناح', 'پاکستان', 'محمد علی جناح', 'پنجاب', 'سول سوسائٹی', 'حکومت پنجاب', 'تعلیم', 'سمیرا ملک']"
215,پاکستان میں مسلسل تیسرے سال بھی کاٹن کی پیداوار میں کمی تشویشناک ہے، سید ذیشان اختر,"['دنیا', 'جمہوریت', 'پاکستان', 'پنجاب', 'جماعت اسلامی']"
216,سخت ایسٹر لاک ڈاؤن: فیصلہ واپس، تنقید کے بعد میرکل کی تعریف,"['فرانس', 'کاروبار', 'درآمد', 'کرونا وائرس', 'جرمنی', 'کمپنی']"
217,پی ٹی آئی کی حکومت ملک میں یکساں ترقی پر یقین رکھتی ہے ،سینیٹراعجازاحمدچوہدری ,"['وزیراعظم', 'چور', 'پاکستان', 'کار', 'کرونا وائرس', 'پنجاب', 'میاں نواز شریف', 'پاکستان تحریک انصاف']"
218,ڈپٹی کمشنر کوہستان کی نئے تعینات ہو نے وا لے میڈیکل سپرنٹنڈنٹ ڈی ایچ کیو ہسپتال داسو کو مبارکباد ,[]
219,حکمرانوں کی غریب دشمن پالیسیوں کی بدولت عوام کا جینا دوبھر ہو چکا : علی اورکزئی,"['پاکستان', 'بجلی', 'غریب', 'پیٹرول', 'سوئی گیس', 'مہنگائی', 'تیل']"
220,50سال قبل خان عبدالولی خان نے یہ بات کہی تھی کہ بھارت کے ساتھ اپنے مسائل حل کرکے دوستی کاہاتھ بڑھایاجائی: غلام احمد بلور,"['خان عبدالولی خان', 'روس', 'نقصان', 'بھارت', 'افغانستان', 'مہنگائی']"
221,پشاور:وزیر اعلیٰ کے مشیر برائے خوراک میاں خلیق الرحمان کی خصوصی ہدایت ,"['پشاور', 'وزیر اعلیٰ']"
222,پشاور، ای ای ایف پارٹنر سکولز کی نئی کابینہ تشکیل دیدی گئی ,"['احتجاج', 'پاکستان', 'غریب', 'تعلیم', 'وزیر اعلیٰ']"
223,وزیراعظم فارن فنڈنگ کیس سے بچنے کے لئے مختلف حربے استعمال کر رہے ہیں: مہر سلطانہ ایڈووکیٹ,"['نقصان', 'جمہوریت', 'پاکستان', 'جیل', 'سیاسی جماعتوں کی غیر ملکی فنڈنگ', 'غریب', 'پیپلز پارٹی', 'ٹوئٹر', 'مہنگائی']"
224,این سی او سی کے گائیڈ لائنز پر عمل کرینگی: شہرام خان ترکئی,"['تعلیم', 'پشاور', 'سوات', 'کرونا وائرس']"
225,معاشی ترقی ملک کی سلامتی، دفاع کے لئے سب سے ضروری ہی: محمد قائق شاہ,"['مہنگائی', 'پاکستان', 'ایٹمی']"
226,سی سی پی او ایڈیشنل آئی جی غلام محمود ڈوگر کاڈولفن ہیڈکوارٹرز والٹن کا دورہ ,"['پولیس', 'شہید', 'لاہور']"
227,وزیراعلیٰ عثمان بزدار کے پنجاب کے طوفانی دورے شروع،شیخو پورہ،حافظ آباد اور گوجرانوالہ کیلئے 25ارب کا ترقیاتی پیکیج ,"['پولیس', 'فردوس عاشق اعوان', 'سڑک', 'پنجاب یونیورسٹی', 'وزیراعلیٰ پنجاب', 'کرپشن', 'ڈاکٹر', 'وزیراعظم', 'عثمان بزدار', 'پاکستان', 'اسمبلی', 'لاہور', 'ٹیکنالوجی', 'پنجاب', 'نجوت سنگھ سدھو', 'تعلیم', 'کمپنی', 'موٹروے', 'مسلم لیگ (ن)', 'جی ٹی روڈ', 'صوبائی اسمبلی', 'پاکستان تحریک انصاف']"
228,وزیراعلیٰ عثمان بزدار نے شیخوپورہ سے حافظ آباد جاتے ہوئے ہیلی کاپٹر شیخوپورہ گوجرانوالہ روڈ پر اتار لیا، سڑک کے تعمیراتی کاموں کا جائزہ,"['موٹروے', 'عثمان بزدار', 'سڑک', 'پنجاب', 'وزیراعلیٰ پنجاب']"
229,جب تک مسئلہ کشمیر حل نہیں ہوگا اس وقت تک پاک بھارت خوشگوار تعلقات اور خطے میں امن قائم نہیں ہوسکتا‘محمد سرو ر,"['مقبوضہ کشمیر', 'ڈاکٹر', 'جنرل قمر جاوید باجوہ', 'نریندرا مودی', 'سیلاب', 'لاہور', 'دنیا', 'سندھ', 'مسئلہ کشمیر', 'پاکستان', 'اقوام متحدہ', 'کار', 'کرونا وائرس', 'پنجاب', 'بھارت']"
230,سی سی پی او لاہور غلام محمود ڈوگر نے بحریہ ٹاؤن لاہور میں آن لائن ڈیجیٹل ڈرائیونگ ٹیسٹنگ سنٹر کا افتتاح کر دیا,"['پولیس', 'ٹریفک', 'لاہور', 'ٹیکنالوجی', 'کار', 'پنجاب', 'موبائل', 'چیمبر آف کامرس']"
231,وزیراعلیٰ عثمان بزدار نے گکھڑ سپورٹس ایرینا میں ہاکی کھیلی,"['ہاکی', 'عثمان بزدار', 'کھیل']"
232,وزیراعلیٰ عثمان بزدار کی فیکٹری میں آتشزدگی کے واقعہ میں دو افراد کے جاں بحق ہونے پر اظہار افسوس,"['عثمان بزدار', 'لاہور', 'پنجاب', 'وزیراعلیٰ پنجاب', 'جاں بحق']"
233,مریم نوازکا نیب پیشی پرکارکنوں کو ساتھ لانیکا اعلان، نیب نے عدالت سے رجوع کرلیا ,"['ایم کے', 'دھمکی', 'لاہور', 'مریم نواز شریف', 'میاں نواز شریف', 'نیب ', 'لاہور ہائیکورٹ']"
234,وزیر داخلہ کو عوام کی فکر نہیں، اسے مریم نواز شریف کی حفاظتی ضمانت پر تکلیف ہے‘رانا ثناء اللہ ,"['آٹا', 'مریم نواز شریف', 'ووٹ', 'پنجاب', 'بجلی', 'رانا ثناء اللہ', 'پیٹرول', 'میاں نواز شریف', 'سوئی گیس']"
235,پاکستان کسان تنظیموںکا ٹریکٹر مارچ میں شرکت نہ کرنے کا اعلان ,"['آئی ایم ایف', 'وزیراعظم', 'احتجاج', 'سندھ', 'پاکستان', 'ڈیم', 'پنجاب', 'بجلی', 'وزیراعلیٰ پنجاب', 'بھارت', 'عالمی بینک', 'لانگ مارچ']"
236,سی سی پی او لاہو رغلام محمود ڈوگر کاسروسز ہسپتال کا دورہ ,"['پولیس', 'فائرنگ', 'لاہور', 'علاج', 'کار', 'زخمی', 'نامعلوم افراد']"
237,سعودی عرب میں کورونا وائرس کے کیسز چار ماہ کی بلند ترین سطح پر پہنچ گئے ,"['ریاض', 'ریکارڈ', 'ہلاک', 'سعودی عرب', 'مکہ المکرمہ', 'کرونا وائرس', 'سعودی']"
238,صالح پٹ میں قتل ہونے والے صحافی اجے لعلوانی کے قالتوں کی گرفتاری کیلئے سکھر سمیت اندرون سندھ کے صحافیوں کی احتجاجی ریلی,"['پولیس', 'فائرنگ', 'احتجاج', 'سندھ', 'تھانہ', 'پاکستان', 'مولانا فضل الرحمن', 'چیف جسٹس', 'حملہ', 'قتل', 'وزیر اعلیٰ', 'دھرنا']"
239,فیصل آباد،کرونا ایس او پیزکی خلاف ورزی میں ایف آئی سی سب سے آگے,"['کرونا وائرس', 'علاج']"
240,فیصل آباد،الائیڈ ہسپتال کی مختلف وارڈز میں کرونا کے باعث 16 مشتبہ مریض دوران علاج چل بسے,"['کرونا وائرس', 'علاج', 'جاں بحق', 'فیصل آباد']"
241,فیصل آباد، حالات سے دلبرداشتہ دو بچوں کے باپ نے خود کو آگ لگا لی،ہسپتال داخل,"['محمد علی جناح', 'پیٹرول']"
242,فیصل آباد،5 تھانیداروں سمیت 68 اہلکاروں کے تبادلے کردیئے گئے,"['تھانہ', 'پولیس', 'ریاض', 'بنگلہ دیش']"
243,پولیس نے آنکھیں موند لیں ،سکھرشہر میں موٹر سائیکل چور ایک بار پھر سرگرم,"['سندھ', 'تھانہ', 'پولیس', 'چور']"
244,بلدیہ اعلی سکھر کی نااہلی ،واکنگ ٹریک سمیت تفریحی مقامات پرآوارہ کتوں کی بھرمار،شہری خوف و ہراس کا شکار ,"['سندھ', 'سوشل میڈیا']"
245,سیالکوٹ، پولیس نے لاکھوں روپے مالیت کی منشیات برآمد کر لیں,"['تھانہ', 'پولیس', 'منشیات', 'بلوچستان']"
246,سپلا سکھر ریجن کے زیر اہتمام مطالبات کے حق میں ریلی نکالی گئی ,"['الطاف حسین', 'متحدہ قومی موومنٹ', 'سندھ', 'مولانا فضل الرحمن', 'مری', 'کرپشن', 'دھرنا']"
247,لنگڑیال ،نامعلوم چور گھر صفایا کر گئے،مقدمہ درج کرلیا گیا,"['موبائل', 'تھانہ', 'چور']"
248,یوسف رضا گیلانی کا اسلام آباد ہائی کورٹ کے فیصلے کے خلاف سپریم کورٹ سے رجوع کرنے کا فیصلہ,"['اسلام آباد', 'وزیراعظم', 'پارلیمنٹ', 'یوسف رضا گیلانی', 'سپریم کورٹ', 'پاکستان', 'علی حیدر گیلانی', 'چیف جسٹس', 'سماعت', 'سینیٹ', 'عام انتخابات 2018', 'وکلا', 'الیکشن', 'عدالت']"
249,بلاول بھٹو زرداری کی چمن میں دہشتگرد دھماکے کی شدید مذمت ,"['آصف علی زرداری', 'پاکستان', 'زخمی', 'پیپلز پارٹی', 'بلاول بھٹو زرداری']"
250,ویکسین کی سب تک رسائی یقینی بنانے کیلئے نجی شعبے کو درآمدات کی اجازت دی، محکمہ صحت,"['کار', 'پاکستان', 'کرونا وائرس', 'دنیا']"
251,نوازشریف نے مودی کی ترجیحات کو یکطرفہ اہمیت دی، سابق ہائی کمشنر کا انکشاف,"['مقبوضہ کشمیر', 'وزیراعظم', 'نریندرا مودی', 'دہلی', 'کلبھوشن یادیو', 'سرتاج عزیز', 'مسئلہ کشمیر', 'پاکستان', 'میاں نواز شریف', 'بھارت']"
252,پاکستان کے عرب اسلامی ممالک سے تعلقات معاشی ، اقتصادی ، سیاحتی ، ثقافتی اور دینی امور میں بہت بہتری کی طرف جا رہے ہیں، طاہر اشرفی ,"['عراق', 'جنرل قمر جاوید باجوہ', 'سعودی عرب', 'کویت،', 'مسئلہ کشمیر', 'پاکستان', 'عمان', 'مصر', 'فلسطین', 'یمن', 'سعودی', 'بھارت', 'قطر', 'متحدہ عرب امارات']"
253,کرائے کے سلیکٹڈ ترجمانوں اور لوٹا بریگیڈ صرف وہی بولتی ہے جتنا انہیں بولنے کی اجازت ہوتی ہے، مریم اور نگزیب ,"['وزیراعظم', 'چور', 'شہباز شریف', 'تباہی', 'اغوا', 'پاکستان', 'جیل', 'ووٹ', 'گاڑی', 'مریم اورنگزیب', 'عام انتخابات 2018', 'فواد چوہدری', 'الیکشن کمیشن', 'الیکشن']"
254,مولانا فضل الرحمن نے ملک بھر کے سیاسی کارکنان کو تازہ ہدایات جاری کر دیں,"['آصف علی زرداری', 'ایم کے', 'جمعیت', 'جمہوریت', 'رمضان المبارک', 'مولانا فضل الرحمن', 'پاکستان', 'عید', 'لانگ مارچ', 'بلاول بھٹو زرداری']"
255,آل پاکستان ریلوے ٹریڈ یونینز گرینڈ الائنس سکھر ڈویژن کے زیر اہتمام یوم سیاہ منایا گیا,"['چولہے', 'پاکستان', 'ریلوے', 'نجکاری']"
256,ٹرین میں بغیر ٹکٹ سفر کرانے والے کنڈیکٹر گارڈ پر جرم ثابت ہونے پر تھانہ ریلوے پولیس نوابشاہ پر مقدمہ درج ,"['تھانہ', 'کراچی', 'پولیس', 'ریلوے']"
257,تھانوں کے آن لائن ریکارڈ کے اندراج ،تکمیل ریکارڈ ،فرنٹ ڈیسک چیک کیا ,"['پولیس', 'ریکارڈ', 'ٹریفک', 'تھانہ', 'اسلحہ', 'منشیات']"
258,پولیس کی جانب سے مبینہ پولیس مقابلے کی اعلی سطح انکوائری کا آغاز ہو گیا,"['ڈاکٹر', 'پولیس', 'ریکارڈ', 'احتجاج', 'ہلاک', 'سندھ', 'سول سوسائٹی', 'قتل']"
259,صوابی، نامعلوم افراد رات کی تاریکی میں پچاس کے وی ٹرانسفارمر چوری کر کے فرار ,"['نامعلوم افراد', 'بجلی']"
260,صوابی،پولیس کی کارروائیاں،جیب تراش گروہ کے دو ارکان گرفتار کرلئے، چرس پنجاب سمگل کرنے کی کوشش ناکام بنا دی,"['پولیس', 'شہید', 'سوات', 'تھانہ', 'پنجاب', 'نامعلوم افراد', 'منشیات']"
261,ہائیکورٹ ،چیئرمین سینیٹ کے انتخابات کے خلاف یوسف رضا گیلانی کی درخواست ناقابل سماعت قرار دے کر خارج ,"['سندھ', 'سپریم کورٹ', 'پیپلز پارٹی', 'جماعت اسلامی', 'آصف علی زرداری', 'وزیراعظم', 'اے این پی', 'متحدہ قومی موومنٹ', 'پاکستان', 'پاکستان تحریک انصاف', 'عام انتخابات 2018', 'صادق سنجرانی ', 'ایم کے', 'کار', 'ووٹ', 'پارلیمنٹ', 'یوسف رضا گیلانی', 'بلوچستان', 'مسلم لیگ (ن)', 'چیف جسٹس', 'سماعت', 'سینیٹ', 'الیکشن کمیشن', 'الیکشن', 'عدالت']"
262,نوازشریف کی پاسپورٹ رینیوکی درخواست پر کارروائی نہ کی جائے ، وزارت داخلہ کا سیکرٹری خارجہ کو خط ,"['وزارت داخلہ', 'جیل', 'پنجاب', 'میاں نواز شریف', 'عدالت']"
263,این اے 75 میں دو ہیوی ویٹس کی لڑائی ہے اور بھگت عوام رہے ہیں، سپریم کورٹ ,"['پولیس', 'این اے75', 'سپریم کورٹ', 'گاڑی', 'قومی اسمبلی', 'فائرنگ', 'پاکستان', 'پاکستان تحریک انصاف', 'اسمبلی', 'امن و امان', 'کرونا وائرس', 'رینجرز', 'عام انتخابات 2018', 'بجٹ', 'لاہور', 'پنجاب', 'موبائل', 'ریکارڈ', 'گاڑیاں', 'مسلم لیگ (ن)', 'سماعت', 'الیکشن کمیشن', 'الیکشن', 'عدالت']"
264,72 سال میں پہلی بار عمران خان کی ہدایت پر متفقہ یکساں قومی نصاب کی تیاری لائق تحسین ہے، چیلا رام کیولانی,"['تعلیم', 'چیف جسٹس', 'پاکستان', 'بلوچستان']"
265,میڈیکل کمیشن نے ہائیر ایجوکیشن کمیشن کے زیر اہتمام کم ترقی یافتہ علاقوں کیلئے مختص میڈیکل سیٹیں غیر قانونی طور پر معطل کر دیئے ,"['بلوچستان', 'فاٹا', 'پاکستان', 'مولانا فضل الرحمن', 'تعلیم', 'سینیٹ', 'دھمکی', 'پاکستان تحریک انصاف', 'دھرنا']"
266,پارلیمنٹ کے سامنے احتجاج کرنے والے مرد وخواتین ڈاکٹرز کو پولیس نے گرفتار کر لیا,"['پولیس', 'پارلیمنٹ', 'احتجاج', 'تھانہ', 'کار']"
267,ایرانی صدر کی صدر مملکت کو نوروز کے قدیم تہوار اور نئے ہجری سال کی مبارکباد ,"['عارف علوی', 'دنیا', 'ایران', 'پاکستان', 'کرونا وائرس', 'صدر مملکت', 'نیا سال']"
268,لکی مروت،درہ پیزو میں تین سٹون کرشنگ پلانٹ سیل کردیئے گئے,['کرونا وائرس']
269,مخیرحضرات روشن ویلفیئر ٹرسٹ کے فلاحی کاموں میں حصہ ڈالیں، محمد سلیم عطاری ,"['کرونا وائرس', 'غریب', 'شادی']"
270,شکارپور پولیس کی کارروائیاں ،2اشتہاری ملزمان گرفتار,"['پولیس', 'بلوچستان']"
271,این سی او سی کے گائیڈ لائنز کے مطابق پہلے سے نوٹیفائیڈ اضلاع میں تعلیمی اداروں کوبند رکھاجائیگا،شہرام ترکئی,"['تعلیم', 'پشاور', 'سوات', 'کرونا وائرس']"
272,اداروں پر حملے کرنا مسلم لیگ (ن) کا پرانا وطیرہ ہے، کامران بنگش,"['وزیراعظم', 'نقصان', 'مسلم لیگ (ن)', 'مولانا فضل الرحمن', 'مریم نواز شریف', 'کرونا وائرس', 'کرپشن', 'تعلیم', 'مہنگائی', 'وزیر اعلیٰ']"
273,عمران خان کی پالیسیوں سے معیشت مستحکم ہو ئی ،سپیکر خیبرپختونخوا اسمبلی ,"['دنیا', 'قرارداد', 'قرضہ', 'پاکستان', 'اسمبلی', 'محمد علی جناح', 'ووٹ', 'تعلیم', 'صوبائی اسمبلی', 'کرونا وائرس', 'بھارت', 'علامہ اقبال']"
274,محکمہ خوراک خیبر پختونخوا کا سوشل میڈیا پر چارسدہ گودام میں گندم خرابی کے حوالے سے چلنے والی خبروں کی تردید,"['خیبرپختونخوا', 'سوشل میڈیا']"
275,ایڈیشنل اسسٹنٹ کمشنر/ایگزیکٹیو مجسٹریٹ ہیڈ کوارٹر دیر شاد محمد کا لواری ٹنل کا دورہ,"['جرمانہ', 'پانی', 'گاڑی', 'چین', 'پیٹرول']"
276,ڈپٹی کمشنر لکی مروت کی ڈھوڈا گائوں میں کھلی کچہری ,"['پولیس', 'ریکارڈ', 'پانی', 'سڑک', 'امن و امان', 'موبائل', 'تعلیم', 'منشیات']"
277,واٹر سکیمز کی پانی کی ٹیسٹنگ اور واٹر ٹینکوں کی صفائی باقاعدگی سے کی جائے، ذاکر حسین آفریدی,"['خیبرپختونخوا', 'پانی']"
278,پاکستان پیرامیڈیکل اسٹاف ایسوسی ایشن کا29 مارچ کو کوئٹہ میں ایمپلائز ورکرز و گرینڈ الائنس کے احتجاجی مظاہری/دھرنے میں بھرپور شرکت کا فیصلہ,"['کوئٹہ', 'مہنگائی', 'پاکستان']"
279,تفتان قومی شاہراہ پر مسافرکوچ اور گاڑی کے درمیان ٹکر ،7 افراد جاں بحق،2زخمی ,"['کوئٹہ', 'علاج', 'زخمی', 'گاڑی', 'جاں بحق']"
280,جامعہ کراچی ، بی اے ایل ایل بی (آنرز)سال اول ودوئم سالانہ امتحانات برائے 2019 ء کے نتائج کا اعلان,"['کراچی', 'ڈاکٹر']"
281,جامعہ کراچی،بی کام پرائیوٹ کے امتحانی فارم جمع کرانے کی تاریخ میں توسیع ,"['کراچی', 'ڈاکٹر']"
282,جامعہ کراچی، بی اے اوربی کام پرائیوٹ کے رجسٹریشن فارم جمع کرانے کی تاریخ میں توسیع,"['کراچی', 'ڈاکٹر']"
283,ترکی کے قونصل جنرل کی گورنر ہاؤس میں گورنرسندھ سے ملاقات ,"['سندھ', 'کراچی', 'پاکستان', 'ترکی', 'گورنر']"
284,صحافی اجے لعلوانی کے قتل کا معاملہ سندھ اسمبلی میں اٹھائیں گے، خرم شیر زمان,"['پولیس', 'چور', 'قاتل', 'سندھ', 'پاکستان', 'اسمبلی', 'پیپلز پارٹی', 'وزیر اطلاعات', 'قتل', 'پاکستان تحریک انصاف']"
285,پاکستان سمیت دنیا بھر میں تپ دق یا ٹیوبر کلوسس (ٹی بی)سے بچائو کا عالمی دن منایاگیا,"['ڈاکٹر', 'ایڈز', 'دنیا', 'علاج', 'پاکستان', 'بھارت']"
286,میری ٹائم سیکورٹی ایجنسی نے کھلے سمندر میں خراب ہونیوالی کشتی کے 16ماہی گیروں کو ریسکیو کرتے ہوئے بحفاظت ساحل سمندر پر پہنچادیا ,"['کراچی', 'پاکستان']"
287,ایس ایس پی کورنگی کی ہدایت پر ایسٹر کے تہوار پر حفاظتی اقدامات یقینی بنانے کے لیے اجلاس کا انعقاد ,"['سندھ', 'مسیحی برادری', 'پولیس']"
288,ماڈل کسٹمز کلکٹریٹ ائرپورٹ نے چار کروڑ نوے لاکھ روپے مالیت کی کوکین اسمگل کرنے کی کوشش ناکام بنادی,"['کراچی', 'محمد علی جناح', 'قطر', 'کوکین', 'عدالت']"
289,گسٹا مہیسر کی آئی بی اے اساتذہ کی مستقلی کی حمایت ،سندھ بھر میں احتجاج ,"['احتجاج', 'سندھ', 'کراچی', 'اسمبلی', 'عدالت']"
290,اسٹیٹ بینک آرڈیننس منظور ہوا توخدانخواستہ ملک ٹوٹ جائے گا، قیصر بنگالی ,"['آئی ایم ایف', 'پولیس', 'پارلیمنٹ', 'فوج', 'میرا', 'لانگ مارچ', 'مسلم لیگ (ن)', 'جمہوریت', 'مولانا فضل الرحمن', 'پاکستان', 'بنگلہ دیش', 'گورنر', 'عالمی بینک', 'واشنگٹن', 'دھرنا']"
291,ملک کے سب سے مشہور سیاحتی مقام سے بین الاقوامی پروازیں شروع کرنے کا فیصلہ,"['سوات', 'دنیا', 'موسم', 'پاکستان', 'کرونا وائرس']"
292,جامعہ کراچی، کلیہ علم الادویہ کی کیوایس رینکنگ کے سلسلے میں تقریب 25 مارچ کو ہوگی,"['کراچی', 'ڈاکٹر']"
293,حکومت کا شوگر سٹہ مافیا کے سرکردہ ارکان کے خلاف سخت ایکشن کا فیصلہ ,"['موبائل', 'لاہور']"
294,زرداری کا مولانا فضل الرحمن سے ٹیلی فونک رابطہ ، معاملات مل کر حل کرنے پراتفاق,"['آصف علی زرداری', 'ایم کے', 'مسلم لیگ (ن)', 'مولانا فضل الرحمن', 'پاکستان', 'پیپلز پارٹی', 'میاں نواز شریف', 'سینیٹ', 'لانگ مارچ']"
295,بشیر ہالیپوتہ کی وفات ،سندھ اسمبلی نے اپنے اجلاس میں معمول کے ایجنڈے کو موخر کردیا,"['احتجاج', 'دنیا', 'سندھ', 'کراچی', 'زخمی', 'اسمبلی', 'کرونا وائرس', 'پیپلز پارٹی', 'رینجرز', 'حملہ', 'قتل', 'پاکستان تحریک انصاف']"
296,سند ھ میں گزشتہ 24 گھنٹوں میں کورونا کے 151 نئے کیسز رپورٹ ہوئے,"['سندھ', 'کراچی', 'علاج', 'کرونا وائرس']"
297,این اے 249 پی ٹی آئی کی درخواست مسترد، ایم کیو ایم نے امیدوار نامزد کردیا,"['این اے249', 'عام انتخابات 2018', 'متحدہ قومی موومنٹ', 'الیکشن']"
298,انسانی اسمگلنگ میں ملوث مرد و خواتین 100 سے زائد ملزمان کیخلاف قانونی چارہ جوئی کی تیاریاں ,"['اسلام آباد', 'ریاض', 'ملتان', 'کوئٹہ', 'لاہور', 'کراچی', 'پاکستان', 'شادی', 'نادرا']"
299,ملکی برآمدات کے فروغ کیلئے معاشی و تجارتی سفارت کاری کی حکمت عملی بنائی جائے، ایس ایم منیر,"['کرونا وائرس', 'وزیراعظم', 'بجٹ', 'جنرل قمر جاوید باجوہ']"
300,سندھ میں صحت کی سہولیات عوام کو میسر نہیں ہیں، حلیم عادل شیخ ,"['پولیس', 'حمزہ شہباز', 'سندھ', 'کراچی', 'سپریم کورٹ', 'کرپشن', 'میاں نواز شریف', 'منشیات', 'بلاول بھٹو زرداری', 'آصف علی زرداری', 'پاکستان', 'زخمی', 'اسمبلی', 'وزیر قانون', 'شاہد خاقان عباسی', 'حملہ', 'غریب', 'چور', 'احسن اقبال', 'عدالت']"
301,ہمدرد یونیورسٹی ہسپتال کے زیر اہتمام ہینڈز آن تربیتی ورکشاپ کا انعقاد ,"['ڈاکٹر', 'سندھ', 'نقصان', 'پاکستان', 'رینجرز']"
302,کراچی پریس کلب میںنوجوان صحافی احسن جتوئی کا کیک کاٹا گیا,"['سوشل میڈیا', 'کراچی', 'ڈاکٹر']"
303,مقبوضہ کشمیر ،کل جماعتی حریت کانفرنس کی قتل عام کی تازہ لہر کی مذمت,"['مقبوضہ کشمیر', 'پولیس', 'شہید', 'پارلیمنٹ', 'احتجاج', 'سوشل میڈیا', 'مسئلہ کشمیر', 'پاکستان', 'اقوام متحدہ', 'حریت کانفرنس', 'سید علی شاہ گیلانی', 'گورنر', 'بھارت', 'قتل', 'میر واعظ عمر فاروق', 'وزیر اعلیٰ']"
