,headlines,categories
192,راولپنڈی،تھانہ بنی پولیس کی کارروائی ،اقدام قتل کے مقدمہ میں نامزد 2ملزمان گرفتار ,"['زخمی', 'تھانہ', 'قتل', 'پولیس']"
193,تھانہ وارث خان پولیس کی کارروائی ،شادی کی تقریب میں اونچی آواز میں گانے لگا کر عوام کے آرام میں خلل ڈالنے ملزمان گرفتار,"['تھانہ', 'شادی', 'پولیس']"
194,سندھ اسمبلی :حسینہ معین ،کنول نصیر اور محمد فاضل کے لیے دعائے مغفرت کی گئی ,"['سندھ', 'اسمبلی']"
195,کراچی:شبِ برات کے سلسلے میں مساجد، قبرستانوں کے اطراف بالخصوص صفائی ستھرائی اور چونے کے چھڑکاؤ کا کام جاری ,['سندھ']
196,صوبہ پنجاب میں مختلف سیکٹرز کی ترقیاتی سکیموں کو مکمل کرنے کیلئے فنڈز کی منظوری,"['بجٹ', 'سندھ', 'پنجاب']"
197,بلدیہ جنوبی اور بلدیہ وسطی کے کنٹریکٹ ملازمین ٹیچرز اور میڈیکل اسٹاف کو مستقل کیا جائے،سید ذوالفقار شاہ,"['اسمبلی', 'پاکستان', 'قرارداد', 'بلدیاتی انتخابات', 'لیاری', 'سندھ', 'آصف علی زرداری', 'گورنر']"
198,یکم اپریل پر سینٹری ورکرز کی جدوجہد کو سلام وعقیدت پیش کرنے کے لیے ملکی سطح پر سلام سنیٹیشن ڈے منانے کا فیصلہ,"['پاکستان', 'بنوں', 'سوات', 'بلدیاتی انتخابات', 'پشاور', 'کرونا وائرس']"
199,پنجاب یونیورسٹی نے ایسوسی ایٹ ڈگری پارٹ ٹو اورپارٹ ون کے سالانہ امتحان ملتوی کر دئیے,"['پنجاب یونیورسٹی', 'پنجاب', 'کرونا وائرس']"
200,پنجاب یونیورسٹی نے ایل ایل بی کے آن لائن داخلوں کا شیڈول جاری کر دیا ,"['پنجاب یونیورسٹی', 'پنجاب']"
201,جامعہ کراچی: شیخ الجامعہ پروفیسر ڈاکٹر خالد محمود عراقی کا اظہار تعزیت,"['کراچی', 'سندھ', 'ڈاکٹر']"
202,جامعہ کراچی، شعبہ جرمیات کے زیر اہتمام دوروزہ تحقیقی سیمینار کا انعقاد,"['کراچی', 'ڈاکٹر', 'کار', 'سماعت']"
203,جامعہ کراچی، ایم بی بی ایس تھرڈپروفیشنل اور ایم بی بی ایس تھرڈ پروفیشنل ( Modular ) سالانہ امتحانات برائے 2020 ء کے نتائج کا اعلان,"['کراچی', 'ڈاکٹر']"
204,راولپنڈی رنگ روڈ منصوبہ کے ٹینڈرز 12اپریل کو کھولے جائینگے،کیپٹن (ر) محمد محمود ,"['لاہور', 'سی ڈی اے']"
205,منظم ٹریفک محفوظ روڈ کے نام سے خصوصی مہم کا آغاز کیا جا رہا ہے ،آئی جی اسلام آباد,"['کراچی', 'گاڑی', 'گاڑیاں', 'پاکستان', 'کمپنی', 'ٹریفک', 'وزیراعظم', 'ٹیکنالوجی', 'پیٹرول', 'پولیس']"
206,وفا قی پولیس نے ڈکیتی اور موٹرسائیکل چوری کی وارداتوں میں ملوث دو گینگز کے چار ارکان سمیت 10ملزمان کو گرفتارکرلیا,"['تھانہ', 'پولیس', 'ڈاکٹر', 'اسلحہ', 'ڈکیتی', 'عدالت', 'موبائل']"
207,پارلیمنٹ کی موجودگی میں انکم ٹیکس صدارتی آرڈیننس کے اجراء کی پرزورمذمت اور اسے مسترد کرتے ہیں،محمد کاشف چوہدری ,"['مہنگائی', 'سونامی', 'پاکستان', 'غداری', 'بجلی', 'سوئی گیس', 'وزیراعظم', 'پارلیمنٹ', 'ہوٹل', 'بنک', 'کرونا وائرس', 'تباہی', 'گورنر', 'کار', 'کرایہ']"
208,راولپنڈی، زینب کے قتل کے مقدمہ میں ملوث ملزمان کو عدالت نے 4 روزہ جسمانی ریمانڈ پر پولیس کے حوالے کردیا,"['قتل', 'عدالت', 'پولیس']"
209,راولپنڈی،تھانہ کلر سیداں پولیس کی کارروائی ،شہابہ ڈکیت گینگ سے منی ایکسچینجر پر ڈکیتی کی واردات کے دوران چھینی گئی رقم برآمد ,"['تھانہ', 'مخدوم شہاب الدین', 'فائرنگ', 'اسلحہ', 'زخمی', 'ڈکیتی', 'پولیس']"
210,جامعہ کراچی اور سینٹر فارہیلتھ اینوویشن اینڈ ٹرانسفارمیشن کے مابین مفاہمتی یادداشت پر دستخط,"['کراچی', 'ڈاکٹر']"
211,پاکستان کسٹمز سروس کے 47ویں کامن کے اسسٹنٹ کلکٹرز کی پاسنگ آؤٹ تقریب,"['کراچی', 'پاکستان']"
212,جو لوگ حکومت کو گرانا اور تبدیل کرنا چاہتے تھے وہ اپنے مسائل میں الجھ کر رہ گئے ہیں،لیاقت بلوچ ,"['بلاول بھٹو زرداری', 'اسمبلی', 'سپریم کورٹ', 'لیاقت بلوچ', 'پاکستان', 'پنجاب', 'عام انتخابات 2018', 'بلدیاتی انتخابات', 'عدالت', 'الیکشن', 'سراج الحق', 'غریب', 'سینیٹ', 'جماعت اسلامی']"
213,سندھ پولیس کے اہلکاروں کی جانب سے تنخواہیں نہ ملنے پر عدالت عالیہ میں پٹیشن دائر,"['ملازمت', 'سماعت', 'عدالت', 'سندھ', 'پولیس']"
214,جعلی اکاؤنٹس، جعلی پینشن، جعلی وصیت پر جعلی سندھ حکومت قائم ہے،خرم شیر زمان,"['کراچی', 'اسمبلی', 'کرپشن', 'پاکستان تحریک انصاف', 'پاکستان', 'وزیر اعلیٰ', 'قتل', 'عام انتخابات 2018', 'تباہی', 'الیکشن', 'پیپلز پارٹی', 'سندھ', 'آصف علی زرداری', 'سینیٹ', 'ڈکیتی']"
215,متبادل فراہم کیے بغیر کراچی کے بڑے نالوں کے اطراف آباد لوگوں کو بے دخل کرنا ظلم ہے ،سید مصطفی کمال ,"['کراچی', 'مہنگائی', 'این اے249', 'پاک سرزمین پارٹی', 'سید مصطفی کمال', 'لیاری', 'امن و امان', 'احتجاج', 'نقصان', 'غریب', 'کار']"
216,کراچی کی تعمیر و ترقی کے خلاف پیپلز پارٹی تحریک انصاف اور ایم کوایم کا اتحاد عوام کے سامنے آگیا ہے،فضل احد,"['کراچی', 'نعمت اللہ خان', 'پاکستان تحریک انصاف', 'مردم شماری', 'ڈاکٹر', 'کے الیکٹرک', 'عدالت', 'ہوٹل', 'پیپلز پارٹی', 'جماعت اسلامی']"
217,جماعت اسلامی ضلع کیماڑی کی امیر ضلع غربی کے خلاف ایف آئی آر کے اندارج کی مذمت,"['سندھ', 'وزیر اعلیٰ', 'جماعت اسلامی']"
218,بھارت سے کسی بھی خیر کی اُمیدرکھنااپنے آپ کوفریب میں مبتلاکرناہے،محمدسلیم عطاری ,"['دنیا', 'بھارت', 'پاکستان', 'قتل', 'مسئلہ کشمیر', 'فلم', 'بنگلہ دیش']"
219,ضلع بدین میں مختلف تھانوں کی پولیس کی کارروائیوں کے دوران ایک روپوش سمیت 9 ملزمان گرفتار,"['گاڑی', 'تھانہ', 'منشیات', 'اسلحہ', 'مری', 'پولیس']"
220,ایڈمنسٹریٹر کراچی لئیق احمدکامعروف ڈرامہ نگار حسینہ معین کے انتقال پر دلی دکھ اور تعزیت کا اظہار,"['کراچی', 'دنیا']"
221,اسے کہتے ہیں گھر میں گھس کر مارنا,['بھارت']
222,صوبے بھر میں 64 لاکھ سے زائد بچوں کو پولیو سے بچاؤ کے قطرے پلائے جائیں گے، تیمور جھگڑا,"['کاروبار', 'ڈاکٹر', 'پشاور', 'کرونا وائرس', 'موبائل', 'پولیو', 'کار', 'خیبرپختونخوا', 'پولیس']"
223,جامعہ پشاو ڈیپارٹمنٹ آف پیس اینڈ کانفلیکٹ سٹڈیز اور انکیوبیشن سنٹر میں جولائی سے داخلے شروع کرنے کی ہدایت,"['ڈاکٹر', 'تعلیم', 'پشاور', 'کار', 'خیبرپختونخوا']"
224,کوروناء، احتیاطی تدابیر پر کوئی سمجھوتہ نہیں کیا جائے گا، نور الامین سیکرٹری ریجنل ٹرانسپورٹ اتھارٹی بنوں ,"['پولیس', 'بنوں', 'کرونا وائرس', 'نور الامین', 'ٹریفک']"
225,پشاور،واٹر اینڈ سینیٹیشن سروسز کمپنی کوہاٹ نے بہترین کارکردگی دکھانے پر سٹاف میںتعریفی اسناد اور نقد انعامات تقسیم کئے,"['کمپنی', 'صاحبزادہ حاجی فضل کریم']"
226,چیف ٹریفک آفیسر عباس مجید خان مروت کی ٹریفک لائن میں گاڑیوں کی انسپکشن ,"['چارسدہ یونیورسٹی حملہ', 'ڈرائیور', 'گاڑیاں', 'ٹریفک']"
227,طلباء کا قیمتی وقت بچانے ،تعلیمی وتحقیقی مہارت میں بہتری لانے کیلئے ایڈوانس سٹیڈی اینڈ ریسرچ بورڈ کی میٹنگ ایک ماہ میں لازمی کروائی جائے، وائس چانسلر ڈاکٹر افتخار احمد,"['نعمت اللہ خان', 'ڈاکٹر']"
228,کراچی، کورونا وائرس صورتحال، مزید ایک مریض جاں بحق 293دیگرمتاثر,"['کراچی', 'شہید', 'علاج', 'کرونا وائرس', 'سندھ']"
229,سندھ ہائی کورٹ نے لاپتہ شہری کی عدم بازیابی پر اظہار برہمی کرتے ہوئے آئندہ سماعت پر ڈی آئی جی انویسٹی گیشن کو طلب کرلیا,"['سندھ ہائیکورٹ', 'سماعت', 'عدالت', 'سندھ', 'پولیس']"
230,عدالت نے سرکاری کالج کے پروفیسر کو گریڈ 19سے مزید ترقی نہ دینے سے متعلق درخواست پر پروموشن لسٹ طلب کرلی ,"['سندھ', 'سندھ ہائیکورٹ', 'سماعت', 'عدالت']"
231,بینک الحبیب کے دسویں رشید ڈی حبیب گولف ٹورنامنٹ 2021 کے دوسرے دن محمد شبیر اور حمزہ امین لیڈر بورڈ میں سرفہرست,"['کراچی', 'کھیل']"
232,نیشنل بینک پریذیڈنٹ کپ ٹی ٹوئنٹی کرکٹ ٹورنامنٹ ،لاجسٹک لائنز ، آرایم جی ماورکس اور ایس بی اے گروپ کی کامیابی,"['نقصان', 'عبدالعلیم خان', 'کرکٹ']"
233,افسوس! اب حسینہ معین کی آواز نہیں سٴْن سکوں گی، ثمینہ پیرزادہ,"['ٹوئٹر', 'پاکستان']"
234,نوکنڈی ،ڈسٹرکٹ شوٹنگ والی بال ایسوسی ایشن کے زیر اہتمام پہلا آل تحصیل شوٹنگ والی بال کا فائنل میچ محمد جان کلب اور صادق جان کلب کے درمیان کھیلا گیا ,['کھیل']
235,آل سندھ پروفیسر اعجاز احمد فاروقی انوی ٹیشن کرکٹ ٹورنامنٹ میں مزید چار میچوں کے فیصلے ہوگئے,"['پاکستان', 'ارسلان', 'پاکستان کرکٹ بورڈ', 'پی سی بی', 'کرکٹ', 'نقصان', 'سندھ']"
236,یوم پاکستان ایس ایس بی کپ باسکٹ بال گرلز اور بوائز ٹورنامنٹس کا آغاز (کل)ہوگا,"['کھیل', 'یوم پاکستان', 'عدالت', 'پاکستان']"
237,مودی کی آمد نامنظور، بھارتی وزیراعظم کی آمد پر بنگلہ دیش میں پرتشدد مظاہرے,"['بھارت', 'فائرنگ', 'ہلاک', 'احتجاج', 'زخمی', 'سوئی گیس', 'نریندرا مودی', 'بنگلہ دیش', 'پولیس']"
238,پولیو جیسے موذی مرض سے اپنی نئی نسل کو محفوظ بنانے میں کوئی کسر نہیں چھوڑئینگے ،سہیل خان ڈپٹی کمشنر مالاکنڈ,"['پولیو', 'کار', 'ڈاکٹر', 'موبائل']"
239,پیٹرولیم بحران،وزیراعظم کی معاون خصوصی ندیم بابر کو عہدہ چھوڑنے کی ہدایت,"['اسد عمر', 'چین', 'اعظم سواتی', 'جیل', 'جرمانہ', 'سردیوں', 'تیل', 'پیٹرول']"
240,تیمرگرہ:دیرلو یر ،والدین نے سکولز بند ش کا فیصلہ مسترد کردیا,['کرونا وائرس']
241,شب برات اللہ تعالی کا بہت بڑا انعام ہے : عالمی مجلس تحفظ ختم نبوت,"['لاہور', 'بجٹ']"
242,یہ مختلف سیکٹرز سے ٹیکس استثنیٰ واپس لینے کا درست وقت نہیں ہی: لاہور چیمبر,"['دنیا', 'استثنیٰ', 'لاہور', 'مصباح الحق', 'چیمبر آف کامرس', 'جرمانہ', 'کرونا وائرس', 'پانی', 'نقصان']"
243,بلاول بھٹو زرداری کا سینئر صحافی سہیل عبدالناصر کے انتقال پر گہرے صدمے کا اظہار ,"['پیپلز پارٹی', 'بلاول بھٹو زرداری', 'آصف علی زرداری', 'پاکستان']"
244,سندھ میں گزشتہ 24 گھنٹوں کے دوران 293افراد میں کورونا وائرس کی تصدیق,"['کراچی', 'شہید', 'علاج', 'کرونا وائرس', 'سندھ']"
245,تحریک لبیک نے اپنی گزشتہ کارکردگی سے مخالفین کے دلوں میں دھاک بٹھا دی،مفتی قاسم فخری,"['کراچی', 'اسمبلی', 'کرپشن', 'پاکستان', 'عام انتخابات 2018', 'بنک', 'صوبائی اسمبلی']"
246,انسداد پولیو مہم کے تمام مطلوبہ انتظامات مکمل کئے گئے،ڈپٹی کمشنر ٹھٹھہ,"['پولیو', 'ڈاکٹر']"
247,سرگودھا: شہر میں غیرقانونی ڈمپرٹرک موت بانٹنے لگے،چار ماہ میں50افراد جاں بحق,"['زخمی', 'ہلاک', 'پولیس']"
248,سرگودھا، سرکاری زمینوں پر قابض افراد سے جرمانوں کی وصولی کی تفصیلات طلب,[]
249,سرگودھا، علی پارک کی تزئین وآرئش کے نام پر قومی خزانے کو لاکھوں روپے کا ٹیکہ,"['نقصان', 'پنجاب']"
250,سرگودھا، بین کی گئی ہائوسنگ سکیموں سے وصولی کے اہداف پورے نہ ہوسکے,"['پنجاب', 'بلدیاتی انتخابات', 'شادی']"
251,مہنگائی،کورونا کے عذاب سے نجات کیلئے قوم اجتماعی توبہ کری:پیر سید ادریس شاہ زنجانی,"['مہنگائی', 'کرونا وائرس', 'تعلیم', 'پاکستان']"
252,اوکاڑہ میں اب تک60سال سے زائد عمر کے ایک ہزار206رجسٹرڈ شہریوں کو انسداد کرونا ویکسئین لگائی جا چکی ہے : ڈاکٹرسجاد گیلانی,"['ڈاکٹر', 'کرونا وائرس']"
253,سوانح نگار کا میگھن کی زندگی پر کتاب لکھنے کیلئے خطیر رقم کا مطالبہ,"['وزیراعظم', 'ڈالر', 'امریکہ']"
254,سیاست میں یہ سب آصف زرداری کے سامنے بچے ہیں، اعتزاز احسن ,"['فاروق احمد لغاری', 'پاکستان', 'اعتزاز احسن', 'فاٹا', 'مریم نواز شریف', 'عام انتخابات 2018', 'وزیراعظم', 'ووٹ', 'عدالت', 'الیکشن', 'پیمرا', 'پیپلز پارٹی', 'اے این پی', 'آصف علی زرداری', 'سینیٹ', 'جماعت اسلامی', 'یوسف رضا گیلانی']"
255,این اے 249،پاک سر زمین پارٹی کی انتخابی مہم جاری ،دفاتر کا افتتاح,"['این اے249', 'پاک سرزمین پارٹی', 'سید مصطفی کمال', 'عام انتخابات 2018', 'الیکشن']"
256,مصر میں 2 مسافر ٹرینوں کا خوفناک تصادم,"['زخمی', 'وزیراعظم', 'جاں بحق', 'مصر']"
257,اسٹیٹ بینک ترمیمی ایکٹ 2021ء: حکومت، پاکستان کی خودمختاری گروی رکھ رہی ہے؟,"['مہنگائی', 'درآمد', 'پاکستان تحریک انصاف', 'ملازمت', 'پاکستان', 'اسٹیٹ بینک آف پاکستان', 'آئی ایم ایف', 'صدر مملکت', 'بجلی', 'میرا', 'غریب', 'قرضہ', 'گورنر', 'بنگلہ دیش', 'پولیس']"
258,اوقاف ایکٹ فوری طور پر واپس لیا جائے ،مولانا اسعد تھانوی ,"['قومی اسمبلی', 'اسمبلی', 'ڈاکٹر', 'تعلیم', 'کار']"
259,طلباء و طلبات کو تفریحی سہولیات فراہم کرنے کیلئے سکھر کے تفریحی مقامات کا دورہ کرایا گیا,"['سول سوسائٹی', 'مخدوم شہاب الدین', 'تعلیم', 'پاکستان']"
260,سندھ یونائیٹڈ پارٹی کا صحافی اجے لعلوانی کے قتل میں ملوث افراد کی عدم گرفتاری کے خلاف احتجاجی مظاہرہ,"['حملہ', 'سندھ', 'قتل']"
261,سکھر پولیس کی مجرمانہ خاموشی ، حکومتی پابندی کے باوجود سکھر شہر میں کھلے عام پٹاخوں کی فروخت,"['شادی', 'پولیس']"
262,بیگم نصرت بھٹو وومن یونیورسٹی سکھر میں اورینٹیشن ڈے کا انعقاد کیا گیا,"['ڈاکٹر', 'نصرت بھٹو', 'تعلیم', 'ٹیکنالوجی']"
263,اسسٹنٹ کمشنر روہڑی کی جانب سے زرعی انکم ٹیکس کے رٹرن جمع کروانے کی آخری تاریخ 30 ستمبر مقرر,[]
264,ذخیرہ اندوز اور خود ساختہ مہنگائی کا طوفان برپا کرنے والا مافیا سرگرم ہوگیا ہے،ڈاکٹرسعید اعوان ,"['مہنگائی', 'رمضان المبارک', 'پاکستان', 'ڈاکٹر', 'طوفان', 'غریب']"
265,متا ع دنیا وحر ص نے انسا ن کو فکر آخرت سے غا فل کر دیا ہے ،شا ہ عبد الحق ,"['کراچی', 'دنیا', 'پاکستان']"
266,پاکستان ریلویز کا گلشن اقبال میں کے سی آر روٹ پر کامیاب انسدادد تجاوزات آپریشن,"['کراچی', 'سپریم کورٹ', 'پاکستان', 'ریلوے', 'سانحہ گلشن اقبال لاہور', 'عدالت', 'پولیس']"
267,کوروناوائرس کی تیسری لہرکے سبب ہندوئوں کا سب سے بڑا ہنگلاج مندر کا میلہ منسوخ کردیاگیا,[]
268,ّ سوات ائیرپورٹ کی بحالی خوش آئند، بنوں ہوائی اڈے کی بندش سمجھ سے بالاتر ہے،ملک احسان,"['جمعیت', 'پاکستان تحریک انصاف', 'میاں نواز شریف', 'بنوں', 'فواد چوہدری', 'احتجاج', 'دھرنا', 'مولانا فضل الرحمن', 'سوات', 'بجٹ', 'اکرم خان درانی', 'جلسہ', 'وزیر اعلیٰ']"
269,لسبیلہ بیوروکریسی میں بڑے پیمانے پر تقرریاںوتبادلے ,"['کوئٹہ', 'بلوچستان']"
270,تھر میں پانی ذخیرہ کرنے کے بڑی تعداد میں ڈیم بنائے ہیں،سہیل انور سیال ,"['کراچی', 'غلام مصطفی جتوئی', 'ڈیم', 'اسمبلی', 'کرپشن', 'پنجاب', 'تھر', 'ریکارڈ', 'پانی', 'سندھ', 'وزیر اعلیٰ']"
271,ایم ڈی واٹربورڈ نے حاضر سروس ملازمین کو فنڈ فراہم کرنے کی منظوری دے دی ,"['کراچی', 'مسیحی برادری']"
272,واٹر بورڈ یونائیٹڈ ورکرز یونین کے قائدین کا واٹر بورڈ ہیڈ آفس کا ہفتہ وار دورہ,['کراچی']
273,شجرکاری صدقہ جاریہ اورآئندہ نسلوں کیلئے صحتمند زندگی کی ضمانت ہے‘ذکر اللہ مجاہد ,"['دنیا', 'گاڑی', 'ڈاکٹر', 'لاہور', 'کرکٹ', 'پانی', 'غریب', 'جماعت اسلامی', 'ٹریفک']"
274,راولپنڈی ،پولیس کی جرائم پیشہ عناصر کیخلاف کارروائی ،8ملزمان گرفتار ,"['تھانہ', 'پولیس']"
275,ڈسٹرکٹ ہیلتھ اتھارٹی جہلم میں مزید 14 افراد کی کرونا رپورٹ مثبت موصول ,"['علاج', 'کرونا وائرس']"
276,ڈپٹی کمشنر جہلم راؤ پرویز اختر نے گورنمنٹ ڈگری کالج فارویمن میں پودا لگا کر شجر کاری مہم کا آغاز کردیا,"['گرمی', 'ڈاکٹر', 'پاکستان', 'سیلاب']"
277,اختلاف رائے سے اتحاد اور جماعتیں نہیں ٹوٹنی چاہیں،استعفے دینے کیخلاف نہیں صرف ٹائمنگ پر اختلاف رائے ہے‘قمر زما ن کائرہ ,"['مہنگائی', 'قمر زمان کائرہ', 'قومی اسمبلی', 'اسمبلی', 'پنجاب', 'عام انتخابات 2018', 'بجٹ', 'الیکشن', 'آرمی چیف', 'پیپلز پارٹی']"
278,راولپنڈی ،پولیس کی کارروائی ،آتش بازی کاسامان فروخت، آتش بازی کے سامان کی ترسیل کرنیوالے 3 ملزمان گرفتار کرلئے,"['فائرنگ', 'پولیس']"
279,راولپنڈی ،پولیس کی ہوائی فائرنگ ،ناجائز اسلحہ رکھنے والوں کیخلاف کارروائی ،4ملزمان گرفتار ،اسلحہ وایمونیشن برآمد ،مقدمات درج کرلئے,"['اسلحہ', 'فائرنگ', 'پولیس']"
280,راولپنڈی،تھانہ کہوٹہ پولیس کی کارروائی ،اشتہاری مجرم کا سہولت کار گرفتار ،مقدمہ درج کرلیا,"['تھانہ', 'کار', 'قتل', 'پولیس']"
281,ناقص آٹا تیار کرنے والے فلور ملز کا کوٹہ مستقل بنیادوں پر منسوخ ہوگا، مشیر خوراک خیبرپختونخوا,"['رمضان المبارک', 'کار', 'پاکستان', 'موبائل']"
282,ندیم بابر کی رخصت شروعات، مزید وزراء کو فارغ کرنے کا فیصلہ,"['مہنگائی', 'کرپشن', 'چور', 'ڈاکٹر', 'اسد عمر', 'عام انتخابات 2018', 'جیل', 'وزیراعظم', 'الیکشن', 'نقصان', 'تیل', 'نجی ٹی وی چینل', 'کار']"
283,جرمنی آنے والی تمام فلائٹس کے مسافروں کا کورونا ٹیسٹ لازمی,"['جرمنی', 'کرونا وائرس']"
284,مریم نواز کا اپنے شوہر کیپٹن(ر) صفدر کے بیان پر زوردار قہقہ ,"['بلاول بھٹو زرداری', 'مسلم لیگ (ن)', 'پاکستان', 'مریم نواز شریف', 'عام انتخابات 2018', 'سوشل میڈیا', 'میرا', 'الیکشن', 'الیکشن کمیشن', 'آصف علی زرداری']"
285,ڈیرہ جات میلہ، محکمہ سیاحت کے زیراہتمام آف روڈچیلنج ریس کا آغاز,"['تھر', 'بلوچستان', 'خیبرپختونخوا', 'پاکستان']"
286,سیدوشریف ایئرپورٹ افتتاح، محکمہ سیاحت کاسیاحوں کیلئے سیاحتی ڈیسک کا انعقاد,"['خیبرپختونخوا', 'سوات']"
287,پریڈ میں خواتین دستے کی مارچ حقیقی عورت مارچ ہے، عتیقہ اوڈھو,"['سوشل میڈیا', 'پاکستان']"
288,حسینہ آپ آخری سانس تک ہماری سرپرست رہیں ، ہمایوں سعید,"['سوشل میڈیا', 'فلم']"
289,اسٹرنگز کا ختم ہونا عجیب احساس ہے، بلال مقصود,[]
290,خواتین کو بااختیار بنانے کے وعدے اور انتخابات,"['دنیا', 'درآمد', 'اسمبلی', 'بھارت', 'طلاق', 'عام انتخابات 2018', 'جیل', 'پارلیمنٹ', 'ووٹ', 'نریندرا مودی', 'وزیر اعلیٰ', 'ایم کے']"
291,وزیراعلیٰ عثمان بزدار کا مشہور ڈرامہ نگار و سکرپٹ رائٹر حسینہ معین کے انتقال پر اظہار تعزیت,"['عثمان بزدار', 'پنجاب', 'وزیراعلیٰ پنجاب']"
292,وزیراعلیٰ عثمان بزدار کا پاکستان ٹیلی ویژن کی پہلی خاتون انائونسر اور براڈکاسٹر کنول نصیر کے انتقال پر اظہار افسوس,"['عثمان بزدار', 'پنجاب', 'وزیراعلیٰ پنجاب', 'پاکستان']"
293,پشاور، تحصیل متنی کے علاقے سربند میںکھلی کچہری میں عوام کی بڑی تعداد میںشرکت,"['سوئی گیس', 'بجلی', 'پشاور', 'ٹریفک']"
294,ڈبلیو ایس ایس سی کوہاٹ میں تقریب تقسیم انعامات کا انعقاد ,"['گرمی', 'کمپنی', 'صاحبزادہ حاجی فضل کریم']"
295,چیف ٹریفک آفیسر عباس مجید خان مروت کی ٹریفک لائن میں گاڑیوں کی انسپکشن,"['چارسدہ یونیورسٹی حملہ', 'ڈرائیور', 'گاڑیاں', 'ٹریفک']"
296,اوررکزئی میں دہشت کردگی کا منصوبہ ناکام ،ضلع ایک بڑی تباہی سے بچ گیا ,"['تباہی', 'داعش', 'اسلحہ', 'پولیس']"
297,ضلع مہمند میں پولیو مہم کا باقاعدہ افتتاح کردیا گیا ,"['دھمکی', 'پولیو', 'ڈاکٹر']"
298,مہمند، سونامی بلین ٹری منصوبے کے تحت ڈی سی نے چیڑھ کاپودالگاکر شجرکاری مہم کا افتتاح کردیا ,"['وزیراعظم', 'سونامی']"
299,مہمند،غلنئی بازار میں مولانا عبدالسلام پر قاتلانہ حملے کے خلاف جی یو آئی کا احتجاجی مظاہرہ,"['جمعیت', 'ٹارگٹ کلنگ', 'مولانا فضل الرحمن', 'دھرنا', 'حملہ']"
300,ساہیوال، شادیوں کی تقریبات میں فائرنگ،آتش بازی,"['تھانہ', 'فائرنگ', 'اسلحہ', 'ٹیکنالوجی', 'شادی', 'پولیس']"
301,سعودی عرب میں کرونا وائرس نے پھر سے پنجے گاڑ لیے,"['جاں بحق', 'علاج', 'سعودی عرب', 'کرونا وائرس', 'برطانیہ', 'سعودی']"
302,وزیراعلیٰ عثمان بزدار کی ہدایت پر قبضہ مافیا کیخلاف کریک ڈائون، 2 روز میں 2482 ایکڑ سرکاری اراضی واگزار ,"['عثمان بزدار', 'پنجاب', 'وزیراعلیٰ پنجاب', 'فیصل آباد']"
303,اوکاڑہ، لڑائی جھگڑے کے دوران شدید زخمی ہونے والا شخص دم توڑ گیا ,"['لاہور', 'زخمی', 'پولیس']"
304,مقبوضہ علاقے کی زمینی صورتحال معمول کی انسانی زندگی گزارنے کیلئے انتہائی ناسازگار ہے ، کل جماعتی حریت کانفرنس ,"['دنیا', 'حریت کانفرنس', 'فوج', 'بھارت', 'اقوام متحدہ', 'مسئلہ کشمیر', 'مقبوضہ کشمیر']"
305,بھارتی پولیس نے سرینگر سے متعدد نوجوانوںکو گرفتار کرلیا,"['دنیا', 'حریت کانفرنس', 'فوج', 'بھارت', 'شہید', 'پولیس', 'اقوام متحدہ', 'قتل', 'زخمی', 'نریندرا مودی', 'مسئلہ کشمیر', 'مقبوضہ کشمیر', 'وزیر اعلیٰ', 'بنگلہ دیش', 'فسادات']"
306,ہمیں دنیا کو درپیش پیچیدہ اور متحرک سیکیورٹی ماحول سے نمٹنے کے لئے اپنی کاوشوں کو جاری رکھنا ہوگا، چیف آف نیول اسٹاف ,"['دنیا', 'پاکستان فضائیہ', 'تعلیم', 'پاکستان']"
307,پیما کا نجی شعبے کو کورونا ویکسین کی درآمد کی اجازت، قیمتوں پر عدم کنٹرول اور ویکسی نیشن کے عمل کی سست روی پر انتہائی تشویش کا اظہار,"['کرونا وائرس', 'ڈاکٹر', 'قلت', 'پاکستان']"
308,وزیراعلیٰ عثمان بزدار نے بچوں کو انسداد پولیو ویکسین پلا کر مہم کا آغاز کیا، 2 کروڑبچوں کو انسداد پولیو کے قطرے پلائے جائیں گے,"['وزیراعلیٰ پنجاب', 'عثمان بزدار', 'پنجاب', 'ڈاکٹر', 'یاسمین راشد', 'کرونا وائرس', 'پولیو']"
309,عالمی بینک کے ساتھ 1.3 ارب ڈالر کے 7 منصوبوں کیلئے معاہدہ طے پاگیا ,"['عالمی بینک', 'ڈالر', 'پاکستان']"
310,ای سی سی نے حکومتی اقدامات کی تشہیر کیلئے ایک ارب روپے کی منظوری دیدی ,['حفیظ شیخ']
311,ہفتے میں دو روز کے لاک ڈاؤن پر تاجر برادری میں تشویش ہے، مرکزی تنظیم تاجران پاکستان ,"['کرونا وائرس', 'پاکستان']"
312,اسلام آباد میں کورونا کی تیسری لہر مزید خطرناک ہونے لگی، 663 کیسز سامنے آگئے,"['ڈاکٹر', 'کرونا وائرس']"
313,حکمرانوں نے ملک کو آئی ایم ایف کے سامنے گروی رکھ دیا،میاں محمد اسلم ,"['مہنگائی', 'اسمبلی', 'پاکستان', 'پولیس', 'بجلی', 'ریکارڈ', 'عام انتخابات 2018', 'الیکشن', 'سراج الحق', 'کرونا وائرس', 'جلسہ', 'جماعت اسلامی', 'موسم']"
314,شیخ رشید احمد کا سینئر صحافی جوہر مجید کے انتقال پر گہرے دکھ اور افسوس کااظہار ,[]
