,headlines,categories
209,حکومت صحافیوں سمیت عام انسان کو تحفظ و انصاف فراہم کرنے میں ناکام دکھائی دیتی ہے ،مفتی سعود افضل ہالیجوی ,"['لانگ مارچ', 'عید', 'جمعیت', 'قتل', 'مولانا فضل الرحمن', 'سندھ']"
210,سکھرانتظامیہ کی نااہلی شہر میں مچھر مار اسپرے نہ ہوسکا ،شہری حلقوں میں تشویش کی لہر,"['موسم', 'سندھ', 'بلدیاتی انتخابات']"
211,ملک میں موجودہ مہنگائی کے طوفان نے عوام سے جینے کی امنگ تک چھین لی ہے ،کاشف عباسی ,"['غریب', 'پاکستان', 'مہنگائی', 'مسلم لیگ (ن)', 'طوفان']"
212,جھوٹے وعدے، دعوے کرنے سے ممبران کو گمراہ نہیں کیا جاسکتا، حاجی جاوید میمن ,"['صدر مملکت', 'عام انتخابات 2018']"
213,موٹر وے پولیس سیکٹر سکھر کی جانب سے روڈ سیفٹی ڈے منایا گیا,"['موٹروے', 'ڈاکٹر', 'سندھ', 'ٹریفک', 'پولیس', 'علی محمد مہر']"
214,جماعت اصلاح المسلمین پاکستان کی جانب سے المرکز انوار طاہریہ سائیٹ ایریا سکھر میں فری میڈیکل کیمپ لگایا گیا,"['ڈاکٹر', 'پاکستان', 'سندھ', 'جمعیت']"
215,کراچی، ڈاکٹر عمران فاروق کے گھر ڈکیتی کرنیوالے تمام ملزمان گرفتار ,"['ڈاکٹر', 'ایم کے', 'متحدہ قومی موومنٹ', 'ارسلان', 'عمران فاروق', 'موبائل', 'پولیس', 'ڈکیتی']"
216,اس ملک میں جمہوریت کے بجائے آمریت بلدیاتی نظام کو مضبوط بناتی ہے، چوہدری سرور,"['پنجاب', 'جمہوریت', 'عدالت', 'عام انتخابات 2018', 'پاکستان', 'گورنر', 'سپریم کورٹ', 'پاکستان تحریک انصاف', 'بلدیاتی انتخابات']"
217,وزیر توانائی سندھ امتیاز شیخ کی بیرون ملک روانگی کے لئے رخصت کی درخواست منظور ,['امریکہ']
218,جیکب آبادکے جمس اسپتال میںعملے اور ڈاکٹروں کی نااہلی اور غفلت سے بچہ جاں بحق,"['علاج', 'احتجاج', 'ڈاکٹر']"
219,جماعت اصلاح المسلمین جمعیت علماء طاہریہ اور روحانی طلبہ کی جانب سے محبت پیر سیمینار کا انعقاد,"['تعلیم', 'کرونا وائرس', 'جمعیت']"
220,جماعت اسلامی کی صوبائی سیاسی و انتخابی ورکشاپ( کل) سکھر میں ہوگی،لیاقت بلوچ ودیگر خطاب کریں گے,"['لیاقت بلوچ', 'عام انتخابات 2018', 'سندھ', 'جماعت اسلامی']"
221,بزرگ مسلم لیگی رہنماء الحاج شمیم الدین کی وفات پر اظہار تعزیت,"['پیپلز پارٹی', 'سندھ', 'جماعت اسلامی']"
222,بتایاجائے کتوں کو پکڑنے اور مارنے کا کام کون کررہاہے حلیم عادل شیخ ,"['عدالت', 'شرجیل میمن', 'اسمبلی', 'متحدہ قومی موومنٹ', 'پیپلز پارٹی', 'ایم کے', 'سندھ']"
223,سندھ اسمبلی، بینظیر بھٹو شہید یونیورسٹی لیاری ایکٹ ترمیمی بل کو کثرت رائے سے منظور ,"['شہید', 'اسمبلی', 'لیاری', 'کراچی', 'بینظیر بھٹو', 'ایم کے', 'سندھ']"
224,سندھ اسمبلی ، ایم ایم اے کے سید عبدالرشید کی تحریک استحقاق خلاف ضابطہ قرار ,"['الیکشن', 'عام انتخابات 2018', 'سینیٹ', 'اسمبلی', 'متحدہ مجلس عمل', 'بجلی', 'سندھ']"
225,انفارمیشن ٹیکنالوجی کے شعبے میں سندھ بہت آگے ہے ،تیمور تالپور,"['دنیا', 'اسمبلی', 'گوگل', 'ٹریفک', 'احتجاج', 'ٹیکنالوجی', 'ریکارڈ', 'پاکستان تحریک انصاف', 'کراچی', 'سندھ']"
226,سندھ اسمبلی کا اجلاس اسپیکر آغا سراج درانی کی صدارت میں سوا گھنٹہ کی تاخیر سے شروع ہوا,"['وزیراعظم', 'اسمبلی', 'قتل', 'کرونا وائرس', 'سندھ']"
227,آئی بی اے ٹیسٹ پاس ہیڈماسٹرز ان دنوںاحتجاج پرہیں،سعید غنی ,"['اسمبلی', 'احتجاج', 'عدالت', 'سندھ']"
228,سرینگر حملے میں تین بھارتی پیرا ملٹری اہلکار ہلاک,"['مسئلہ کشمیر', 'ڈاکٹر', 'بھارت', 'شہید', 'فائرنگ', 'مقبوضہ کشمیر', 'پاکستان', 'عارف علوی', 'اقوام متحدہ', 'ہلاک', 'پولیس', 'حملہ', 'حریت کانفرنس']"
229,بھارت سری لنکا کے داخلی امور میں بھی مداخلت کرنے لگا، رپورٹ,"['بھارت', 'قرارداد', 'تباہی', 'قتل', 'فوج', 'ووٹ', 'سری لنکا', 'کار', 'چین']"
230,یوم پاکستان جوائنٹ سروسز پریڈ میں پاک بحریہ کی پروقار شرکت,"['ڈاکٹر', 'یوم پاکستان', 'شہید', 'پیٹرول', 'پاکستان', 'عارف علوی']"
231,سستے مکانات کیلئے بینک قرضے،سٹیٹ بینک نے حکومت کے فیصلے پر عملدرآمد کے لیے بینکوں کو ہدایات جاری کر دیں,"['قرضہ', 'پاکستان', 'نیا پاکستان', 'کار']"
232,مزار قائد سے شارع فیصل کے درمیان مرکزی سڑک اور سروس روڈ کی پیوندکاری کی جا رہی ہے،ایڈمنسٹریٹر کراچی ,"['پانی', 'ٹریفک', 'سڑک', 'کراچی', 'کار']"
233,مولاناعاشق حسین ڈاہری کی حاجی محمدحنیف طیب سے ان کی رہائش گاہ پر ملاقات,"['کراچی', 'سندھ']"
234,پاک مسلم الائنس دیوان ہرمظلوم شہری کی جماعت ہے، بچو دیوان,"['پاکستان', 'کراچی']"
235,حکومت مہنگائی پر قابو کے بجائے غر یبوں کا استحصال کر ر ہی ہے ‘ مرزا عالم بیگ ,"['ڈاکٹر', 'مہنگائی', 'پاکستان', 'کرونا وائرس']"
236,ایڈمنسٹریٹر کراچی لئیق احمد کی اے پی این ایس کے نومنتخب عہدیداروں کو مبارکباد,"['پاکستان', 'کراچی', 'بلدیاتی انتخابات']"
237,حکومتی عدم توجہ نے عملی طور پر کراچی کو کچرا کنڈی میں بدل دیا ہے،محمد حسین محنتی,"['عام انتخابات 2018', 'جماعت اسلامی', 'بلدیاتی انتخابات', 'تعلیم', 'سوئی گیس', 'پانی', 'کے الیکٹرک', 'گیس بحران', 'کراچی', 'بجلی', 'سندھ']"
238,صوبائی وزیر صحت ڈاکٹریاسمین راشد18وینٹی لیٹرزریسکیو1122 کے حوالے کردیئے,"['پنجاب', 'ڈاکٹر', 'امریکہ', 'یاسمین راشد', 'کرونا وائرس', 'لاہور']"
239,پنجاب یونیورسٹی کے زیر اہتمام یوم پاکستان کی مناسبت سے آن لائن سیمینار ,"['پنجاب', 'علامہ اقبال', 'ڈاکٹر', 'یوم پاکستان', 'پشاور', 'قرارداد', 'پنجاب یونیورسٹی', 'پاکستان', 'ملتان', 'کراچی', 'بلوچستان', 'لاہور']"
240,کالاشاہ کاکو،پولیس کا جرائم پیشہ افرادکیخلاف سرچ آپریشن ،درجنوں جرائم پیشہ افرادپکڑلئے ،برآمدکرلیا گیا,"['اسلحہ', 'تھانہ', 'منشیات']"
241,ملتان، مہر ایکسپریس اورکوہاٹ ایکسپریس کو یکم سے چاراپریل تک چورہ شریف اسٹیشن پر ایک منٹ کا سٹاپ کی اجازت,"['ریلوے', 'ملتان']"
242,خان گڑھ ،خواتین برہنہ کیس کی سماعت مکمل، فیصلہ محفوظ ،29 مارچ کو سنایا جائے گا,"['پنجاب', 'عدالت', 'شہباز شریف', 'تھانہ', 'پولیس', 'سماعت']"
243,پنجاب یونیورسٹی سنٹر فار ریموٹ سینسنگ اینڈ جی آئی ایس کے زیر اہتمام سیمینار ,"['ڈاکٹر', 'پنجاب', 'پنجاب یونیورسٹی']"
244,عصری چیلنجز کا مقابلہ کرنے کیلئے جامعات میں معیار تعلیم کو بلند کرنا ہو گا، سردار مسعود خان,"['ڈاکٹر', 'تعلیم', 'مسئلہ کشمیر']"
245,حمزہ شہباز کی وارث کلو کی وفات پر ان کے گھر آمد ،بیٹے سے اظہار ہمدردی اور فاتحہ خوانی کی,"['پنجاب', 'میاں نواز شریف', 'اسمبلی', 'مسلم لیگ (ن)', 'شہباز شریف', 'حمزہ شہباز', 'پنجاب اسمبلی']"
246,کیپٹن (ر) محمد صفدر نے سکیورٹی کے آئی جی پنجاب کی درخواست دیدی ,"['مریم نواز شریف', 'مسلم لیگ (ن)', 'حملہ', 'پنجاب']"
247,قوم کے معمار اور مسیحاؤں کے مطالبات فی الفور تسلیم کیے جائیں‘ذکر اللہ مجاہد ,"['جماعت اسلامی', 'احتجاج', 'این اے123', 'نقصان', 'لاہور']"
248,مریم نواز کی پیشی کے موقع پر نیب لاہور میں تیاریاں مکمل ,"['مریم نواز شریف', 'مسلم لیگ (ن)', 'لاہور', 'کرونا وائرس']"
249,بھارت کی مہمان نوازی بہت اچھی، رویہ بہتر تھا، مہر علی شاہ,"['بھارت', 'پاکستان', 'مذاکرات', 'بجلی', 'سندھ']"
250,بی جے پی کے وزیر کا بھارت میں برقعہ پر پابندی کا مطالبہ,['بھارت']
251,بھارت میں کورونا کی نئی قسم کا انکشاف,"['پنجاب', 'دہلی', 'بھارت', 'کرونا وائرس']"
252,بھارت میں مسلم نوجوان پرتشدد اورزبردستی ’پاکستان مردہ باد‘ کا نعرہ لگوانے کی ویڈیووائرل,"['فسادات', 'بھارت', 'جیل', 'پاکستان', 'دہلی', 'پولیس']"
253,آن لائن گیم پب جی نے ایک ارب ڈاؤن لوڈز کا سنگِ میل عبور کرلیا,"['دنیا', 'کمپنی', 'موبائل', 'ویڈیو گیمز', 'کار', 'چین']"
254,شمالی کوریا کا دو بیلسٹک میزائلوں کا تجربہ,"['امریکہ', 'اسلحہ', 'قرارداد', 'اقوام متحدہ', 'دھمکی']"
255,صادق سنجرانی کے خلاف یوسف رضا گیلانی کی دارخوست مسترد ہونے پر بلوچستان عوامی پارٹی کے کارکنان نے جشن منایا ,"['بلوچستان', 'سینیٹ', 'یوسف رضا گیلانی']"
256,امریکی ڈیمو کریٹک رہنما طاہر جاوید کی شاہ محمود قریشی سے ملاقات ،پاکستان اور امریکہ کے مابین دو طرفہ تعلقات پر گفتگو ,"['امریکہ', 'شاہ محمود قریشی', 'مقبوضہ کشمیر', 'پاکستان', 'مسئلہ کشمیر', 'افغانستان', 'کار']"
257,ایف آئی اے نے شوگر مافیا کے خلاف اینٹی منی لانڈرنگ ایکٹ کے تحت کارروائی شروع کردی,"['ریکارڈ', 'ڈاکٹر', 'لاہور', 'ملتان']"
258,رحمان ملک کا افواج پاکستان کو کامیاب پریڈ پر مبارکباد و نیک خواہشات کا اظہار,"['رحمان ملک', 'پاکستان', 'پیپلز پارٹی']"
259,معید یوسف نے بھارت میں بطور ہائی کمشنر تعیناتی کی خبریں مسترد کردیں,"['ڈاکٹر', 'ٹوئٹر', 'پاکستان', 'بھارت']"
260,پاکستان ٹیلی ویژن کی پہلی خاتون اناؤنسر انتقال کر گئیں,"['دنیا', 'اسلام آباد', 'پاکستان', 'علاج', 'پاکستان تحریک انصاف']"
261,جب تک مقبوضہ کشمیر کا پہلے والا سٹیٹس بحال نہیں کیا جاتا، بھارت سے کوئی بات چیت ممکن نہیں,"['دنیا', 'بھارت', 'مقبوضہ کشمیر', 'فوج', 'پاکستان', 'مذاکرات', 'اقوام متحدہ', 'احتجاج', 'پارلیمنٹ', 'ریکارڈ', 'مسئلہ کشمیر']"
262,بالکل ٹھیک محسوس کررہا ہوں ، وزیر اعظم ہشاش بشاش ,"['کرونا وائرس', 'وزیراعظم']"
263,چیف جسٹس سمیت دیگر معزز ججز کا ن سابق چیفن جسٹس ،جسٹس سعید الزمانن صدیقی کی بیوہ کی وفات پر دکھ اور افسوس کااظہار ,"['عدالت', 'پاکستان', 'چیف جسٹس', 'سپریم کورٹ']"
264,مصر میں مال بردار بحری جہاز کے پھنسنے سے پاکستان میں ایل این جی کی درآمد متاثر ہونے کا خدشہ ,"['وزیراعظم', 'پاکستان', 'تیل', 'سوئی گیس', 'مصر', 'قطر']"
265,پاکستان فارما سسٹ ایسوسی ایشن کے انتخابات ، ریفارمرزفارماسسٹ پاکستان پینل کا اعلان ,"['ڈاکٹر', 'صدر مملکت', 'عام انتخابات 2018', 'تعلیم', 'پاکستان']"
266,پی ڈی ایم کے پاس جمہوریت و آئین کی بالادستی کیلئے فیصلہ کن معرکہ لڑنے کا آخری موقع ہے،سرداراختر مینگل,"['آصف علی زرداری', 'تیل', 'مسلم لیگ (ن)', 'پارلیمنٹ', 'پاکستان تحریک انصاف', 'مولانا فضل الرحمن', 'جمہوریت', 'سینیٹ', 'اسمبلی', 'ووٹ', 'بلوچستان', 'غداری', 'لاپتہ افراد', 'الیکشن', 'میاں نواز شریف', 'میرا', 'عام انتخابات 2018', 'وزیراعظم', 'جمعیت', 'قومی اسمبلی', 'پاکستان', 'ایم کے']"
267,کوئٹہ ،ڈی جی کوسٹل ڈویلپمنٹ وفشریزسمیت 19ملزمان کیخلاف ریفرنس میں دائر,"['عدالت', 'کرپشن', 'کوئٹہ', 'کمپنی', 'چیئرمین نیب', 'ٹیکنالوجی', 'کراچی', 'بلوچستان', 'نقصان']"
268,بلوچستان میں 23ہزار 277افرادکو انسداد کورونا کی ویکسین لگادی گئی,"['نادرا', 'بلوچستان', 'کرونا وائرس']"
269,بلوچستان میں واسا اور بی ڈی اے سمیت مختلف محکموں کے ملازمین کا احتجاج و ریلیاں,"['اسمبلی', 'تباہی', 'قتل', 'پاکستان', 'کوئٹہ', 'نجکاری', 'میٹرو', 'احتجاج', 'بلوچستان', 'جلسہ', 'مہنگائی']"
270,سپریم کورٹ فیصلے نے مسلم لیگ (ن )کے بے بنیاد بیانیہ کو بے نقاب کردیا ہے، فردوس عاشق اعوان ,"['پنجاب', 'عدالت', 'اسلحہ', 'وزارت داخلہ', 'شہید', 'دبئی', 'مسلم لیگ (ن)', 'کاروبار', 'بلدیاتی انتخابات', 'ڈاکٹر', 'فردوس عاشق اعوان', 'فائرنگ', 'سپریم کورٹ', 'پاکستان تحریک انصاف', 'این اے75', 'وزیراعلیٰ پنجاب', 'الیکشن', 'عام انتخابات 2018', 'وزیراعظم', 'پاکستان', 'منشیات', 'الیکشن کمیشن', 'مریم نواز شریف']"
271,سپریم کورٹ کا پنجاب کے بلدیاتی ادارے بحال کرنے کا حکم,"['پنجاب', 'الیکشن', 'عدالت', 'چیف جسٹس', 'حکومت پنجاب', 'مردم شماری', 'وزیراعظم', 'عام انتخابات 2018', 'پاکستان', 'سپریم کورٹ', 'ریکارڈ', 'مسلم لیگ (ن)', 'پاکستان تحریک انصاف', 'کرونا وائرس', 'دانیال عزیز', 'بلدیاتی انتخابات', 'سماعت']"
272,پاکستان میں جیلی فش کی پچاس سے زائد اقسام پائی جاتی ہیں : معظم خان,"['ڈاکٹر', 'امریکہ', 'شادی', 'بھارت', 'انٹرنیٹ', 'برآمدات', 'پاکستان', 'کاروبار', 'پانی', 'کراچی', 'بلوچستان', 'موسم', 'تھائی لینڈ', 'چین', 'سندھ', 'فلوریڈا نائٹ کلب فائرنگ']"
273, چینی صدر کا کورونا میں مبتلا وزیراعظم پاکستان عمران خان کیلئے نیک خواہشات کا اظہار ,"['بھارت', 'وزیراعظم', 'پاکستان', 'کرونا وائرس', 'نریندرا مودی', 'چین']"
274,کوئٹہ، سردار یار محمد رند کی گاڑی اورنگ شاہ ضلع کچھی میں بارودی سرنگ دھماکے کی شدید مذمت ,"['شہید', 'تعلیم', 'پاکستان', 'علاج', 'زخمی', 'پاکستان تحریک انصاف', 'بلوچستان']"
275,محکمہ اعلی تعلیم کا انقلابی قدم، معاون خصوصی کامران بنگش کے ای ٹرانسفر پالیسی کی حتمی تکمیل کیلئے احکامات جاری ,"['خیبرپختونخوا', 'وزیراعظم', 'تعلیم', 'ٹیکنالوجی', 'کار']"
276,یکم اپریل پر سینٹری ورکرز کے جدوجہد کو سلام وعقیدت پیش کرنے کے لیے ملکی سطح پر سلام سنیٹیشن ڈے منانے کا فیصلہ ,"['سوات', 'پشاور', 'بنوں', 'پاکستان', 'کرونا وائرس', 'ایبٹ آباد', 'بلدیاتی انتخابات']"
277,پشاور میں 29 مارچ سے سات روزہ انسداد پولیو مہم کا آغاز ,"['ڈاکٹر', 'پولیو', 'پشاور']"
278,ضلعی انتظامیہ کا پشاور بھر میں کورونا ضابطہ اخلاق کی خلاف ورزی پر کریک ڈائون ,"['کرونا وائرس', 'جی ٹی روڈ', 'جرمانہ', 'پشاور']"
279,نیب میں مریم نواز کی پیشی کے موقع پر پی ڈی ایم میں شامل جماعتیں اظہار یکجہتی کرینگی: مولانا عبدالغفور حیدری,"['علما', 'سیاسی جماعتوں کی غیر ملکی فنڈنگ', 'جمعیت', 'ووٹ', 'پاکستان', 'چور', 'مریم نواز شریف', 'آٹا']"
280,کوئٹہ تفتان آر سی ڈی شاہراہ پر مسافر کوچ اور کار میں تصادم ,"['حادثہ', 'کوئٹہ', 'کار', 'جاں بحق']"
281,پاکستان اور بھارت کا سیز فائر کرکے مذاکرات شروع کرنا مثبت عمل ہے : نصر اللہ بلوچ,"['بھارت', 'پاکستان', 'مذاکرات', 'بلوچستان', 'لاپتہ افراد']"
282,جاری مالی سال کے پہلے 8 ماہ میں براہِ راست غیرملکی سرمایہ کاری کا حجم دو ارب 68 کروڑ 49 لاکھ روپے ریکارڈ,"['اسمبلی', 'قومی اسمبلی', 'ریکارڈ', 'پاکستان']"
283,محکمہ خزانہ بلوچستان کا گورنر/وزیراعلیٰ اور سول سیکرٹریٹ سمیت ریڈ زون میں ڈیوٹی دینے والے سرکاری ملازمین کیلئے ایک بنیادی اعزازیہ دینے کااعلان ,"['پولیس', 'ریڈ زون', 'بلوچستان']"
284,ڈپٹی کمشنر کوہلو میر ممتاز علی کھتران کا دورہ ڈسٹرکٹ ہیڈکوارٹر ہسپتال ,"['مری', 'ڈاکٹر', 'پولیو', 'کار']"
285,کورونا ایس اوپیز کی خلاف ورزی پر سلیکٹڈ اعظم کو پکڑنا چاہیے، مریم نواز ,"['میاں نواز شریف', 'کرونا وائرس', 'بنوں', 'پاکستان', 'لاہور ہائیکورٹ', 'مریم نواز شریف', 'مسلم لیگ (ن)', 'آٹا', 'بجلی', 'نیب ', 'دھمکی', 'لاہور']"
286,مسترد شدہ ٹولہ پاکستان کو ترقی کرتا ہوا نہیں دیکھنا چاہتا،ملک عمر فاروق,"['پنجاب', 'اسمبلی', 'پاکستان', 'مریم نواز شریف', 'صوبائی اسمبلی', 'لاہور']"
287,فیصل آباد ،نیلام عام کے دوران 20 کمرشل پلاٹس سات کروڑ روپے میں فروخت,[]
288,ڈپٹی ڈائریکٹر ڈویلپمنٹ طاہر اقبال کا مختلف مارکیٹوں وبازاروں کا دورہ ،ایس او پیز کا جائزہ لیا,['کرونا وائرس']
289,فیصل آباد ،محکمہ جنگلات کاشجرکاری مہم میں 2 لاکھ 61 ہزار پودے لگانے کا ہدف ,[]
290,سیکرٹری آر ٹی اے فیصل آباد کے مسافرٹرانسپورٹ اڈوں کے دورے ,['کرونا وائرس']
291,پولیو کے خاتمے کے لیے محکمے مشترکہ حکمت عملی سے کاوشیں کریں، کمشنر پشاور,"['پشاور', 'پولیو', 'کرونا وائرس', 'پولیس', 'کار']"
292,انسانیت کی بقاء اور وبائی امراض سے بچاؤ فرائض میں شامل ہیں،شوکت علی یوسفزئی,"['شمالی وزیرستان', 'بنوں', 'پولیو', 'کرونا وائرس', 'پولیس']"
293,سیدو شریف ائیرپورٹ سے ائیر سروس کی بحالی سوات میں سیاحت کی ترقی میں سنگِ میل ثابت ہوگی، فضل حکیم خان یوسفزئی ,"['موسم', 'سوات', 'ائیرپورٹ', 'ٹریفک']"
294,ذخیرہ اندوزوں، ملاوٹ مافیا اور مصنوعی مہنگائی کرنیوالوں کیلئے کوئی رعایت نہیں ہو گی،خوراک خلیق الرحمن,"['پشاور', 'سوشل میڈیا', 'مسلم لیگ (ن)', 'پاکستان تحریک انصاف', 'پیپلز پارٹی', 'مہنگائی', 'رمضان المبارک', 'کار', 'وزیر اعلیٰ']"
295,ضلع میں اب تک 4178 بزرگوں کو کورونا ویکسین لگائی جاچکی ہے،ڈی ایچ اوفیصل آباد,"['ڈاکٹر', 'کرونا وائرس']"
296,ممبر قومی اسمبلی ملک نواب شیر وسیر نے کورونا ویکسی نیشن کروا لی ,"['ڈاکٹر', 'اسمبلی', 'قومی اسمبلی', 'کرونا وائرس']"
297,گندم کی فصل پر کنگی کا حملہ مختلف اضلاع میں مشاہدہ میں آیا ہے،محکمہ زراعت پنجاب,"['پنجاب', 'ساہیوال', 'پانی', 'موسم', 'حملہ']"
298,فیصل آباد، قبضہ مافیا کے خلاف آپریشن پوری قانونی قوت سے جاری ہے،ثاقب منان ,"['وزیراعلیٰ پنجاب', 'پنجاب', 'عثمان بزدار', 'وزیراعظم', 'کمپنی', 'پاکستان']"
299,فیصل آباد، پاکستان سیٹیزن پورٹل پر اب تک 30 ہزار 543عوامی شکایات نمٹادی گئیں,['پاکستان']
300,سیکرٹری کوآپریٹو پنجاب احمد رضا سرور کا سر گنگا رام کے آبائی گاؤں گنگاپور کا دورہ ،ثقافتی ورثہ گھوڑا ٹرین کو فعال کرنے کے امور کا جائزہ,"['پنجاب', 'الیکشن', 'عام انتخابات 2018']"
301,فیصل آباد،کورونا ایس او پیز کی خلاف ورزی پر 4 دکانیں سیل کردیں ، ایوب بخاری,['کرونا وائرس']
302,فیصل آباد، اسسٹنٹ کمشنر صدر عمر مقبول کا ذخیرہ اندوزی کے خلاف گرینڈ ایکشن,[]
303,فیصل آباد ،وسیع پیمانے پر شجرکاری مہم کا آغاز 26 مارچ کو ہوگا,"['چیمبر آف کامرس', 'پاکستان']"
304,فیصل آباد، کورونا ایس اوپیزکی خلاف ورزی،مزید 33شاپنگ مالز اور ایک ریسٹورنٹ سیل,"['جرمانہ', 'کرونا وائرس']"
305,ڈی سی مہمند کے سربراہی میں آئندہ پولیومہم کے حوالے سے اجلاس، فول پروف سکیورٹی پلان جاری,['پولیو']
306,نیب کیلئے اب کبھی نرم آسامی یا آسان شکار نہیں بنوں گی، مریم نواز ,"['میاں نواز شریف', 'کرونا وائرس', 'بنوں', 'پاکستان', 'لاہور ہائیکورٹ', 'مریم نواز شریف', 'مسلم لیگ (ن)', 'آٹا', 'بجلی', 'نیب ', 'دھمکی', 'لاہور']"
307,داسو ڈیم ہائیڈرو پراجیکٹ کے فیز ون کی تکمیل کی مدت میں 31مئی 2024 تک توسیع ,"['بجلی', 'ڈالر', 'ڈیم']"
308,ائیر پور ٹ سیکورٹی فورسز نے ملک بھر کے ائیر پورٹس پر دوران ڈیوٹی افسران و اہلکاروں کی موبائل فون پر سوشل میڈیا کے استعمال پر پابندی لگا دی,"['کمپنی', 'موبائل', 'سوشل میڈیا']"
309,سپریم کورٹ کا این اے 75 میں پولنگ روکنے کا فیصلہ درست سمت میں ، تحریک انصاف کے موقف کی جیت ہوئی ، اعجاز احمد چوہدری,"['پنجاب', 'الیکشن', 'ڈاکٹر', 'عدالت', 'عام انتخابات 2018', 'کرپشن', 'وزیراعظم', 'اسمبلی', 'قومی اسمبلی', 'پاکستان', 'سپریم کورٹ', 'الیکشن کمیشن', 'پاکستان تحریک انصاف', 'این اے75']"
310,مریم صفدر نیب دفتر میں پیشی کے موقع پر ڈرامہ لگا کر اپنی اور اپنے خاندان کی چوری کو بچا نہیں سکتیں،غلام محی الدین دیوان,"['مریم نواز شریف', 'پاکستان تحریک انصاف', 'کرونا وائرس', 'کار', 'لاہور']"
311,ختم نبوت کا تحفظ کرنا اور توہین رسالت کو روکنا عین اسلام اور ایمانی فرض ،ملک کا آئین قرآن وسنت کے تابع ہے، سعد حسین رضوی/سید ظہیر الحسن شاہ ,"['جمہوریت', 'عدالت', 'دنیا', 'فرانس', 'پاکستان', 'محسن عباس حیدر', 'علاج', 'کرونا وائرس', 'کار', 'توہین رسالت']"
312,سوات میں مزید 133افراد کرونا وائرس کا شکار,"['سوات', 'کرونا وائرس']"
313,بلدیاتی اداروں کی بحالی خوش آئند ہیں کیونکہ عوام جمہوریت کے تسلسل پر یقین رکھتے ہیں، نوابزادہ راجہ مطلوب مہدی خان,"['پنجاب', 'جمہوریت', 'عدالت', 'اسمبلی', 'قومی اسمبلی', 'سپریم کورٹ', 'مسلم لیگ (ن)', 'بلدیاتی انتخابات', 'پنجاب اسمبلی']"
314,جہلم میں مزید 9 افراد کی رپورٹ مثبت موصول ہوئی,"['علاج', 'کرونا وائرس']"
315,پنجا ب یونیورسٹی میں قائم ای روز گار سنٹر میں بیچ چودہ کیلئے داخلوں کا شیڈول,"['پنجاب', 'پنجاب یونیورسٹی', 'تعلیم', 'انٹرنیٹ']"
316,نیب نیازی گٹھ جوڑ میں ہمارے قائدین کو سیاسی انتقام کا نشانہ بنایا جارہا ہے،مسلم لیگ ن قصور,"['جمہوریت', 'عدالت', 'پاکستان', 'سردار سکندر حیات', 'سپریم کورٹ', 'مسلم لیگ (ن)', 'بلدیاتی انتخابات']"
317,سری نگر کے نواح میں حملہ، دو بھارتی فوجی ہلاک,"['آرمی چیف', 'بھارت', 'مقبوضہ کشمیر', 'فوج', 'لائن آف کنٹرول', 'پاکستان', 'زخمی', 'عسکریت پسند', 'سڑک', 'مسئلہ کشمیر', 'پولیس', 'حملہ']"
318,متاثرہ دکا نداروں کے معا وضوں کے معاملے میں حکومت انصاف کے تقاضوں کو پورا کرے، میر ولی محمد قلندرانی ,"['احتجاج', 'قتل', 'پیپلز پارٹی', 'غریب']"
319,سینیٹر سراج الحق کا مختصر دورہ سوات،،صدیق اکبر کی اہلیہ کے وفات پرفاتحہ خوانی,"['سوات', 'ڈاکٹر', 'جماعت اسلامی', 'سراج الحق', 'پاکستان']"
320,جماعت اسلامی کا بیانیہ ہی پاکستانی عورت کا اصولی بیانیہ ہے،دردانہ صدیقی,"['عام انتخابات 2018', 'پاکستان', 'جماعت اسلامی']"
321,سیدوشریف ائرپورٹ 17سال کے بعد دوبارہ پروازوں کے لئے بحال ,[]
322,ضمانت کروا کر بیگم صفدر اعوان اب کس منہ سے کارکنان کو گرفتاریوں اور لاٹھی چارج کے لیے بلائیں گی، فیاض الحسن چوہان ,"['پنجاب', 'مسلم لیگ (ن)', 'میاں نواز شریف', 'جیل']"
323,کوئٹہ ،تیز رفتاری کے باعث مو ٹر سائیکل سے گر کے تین افراد زخمی,"['زخمی', 'کوئٹہ']"
324,این اے249، ایم کیوایم کا پی ٹی آئی کے مقابلے میں امیدوار کھڑا کرنےکا اعلان ,"['کاغذات نامزدگی', 'الیکشن', 'عام انتخابات 2018', 'سینیٹ', 'متحدہ قومی موومنٹ', 'این اے249', 'مسلم لیگ (ن)', 'پاکستان تحریک انصاف', 'کراچی', 'فیصل واوڈا']"
325,جرمنی کے دارالحکومت برلن میں موجود پاکستانی سفارتخانے میں تیسری کھلی کچہری کا انعقاد,"['جرمنی', 'ڈاکٹر', 'دنیا', 'پاکستان', 'پی آئی اے', 'تارکین']"
326,نااہل مسلط شدہ حکمرانوں کے دینی مدارس ،مذہبی طبقات بارے عزائم خطرناک ہیں ،مولانا حافظ حسین احمد ,"['جمعیت', 'پاکستان', 'بلوچستان', 'نقصان', 'کاروبار']"
327,لیویز فورس اپنی مثالی کارکردگی کی بنیاد پرنمایاں مقام حاصل کرچکی ہے ، ڈی جی لیویز بلوچستان,"['عامر لیاقت حسین', 'پاکستان', 'امن و امان', 'بلوچستان', 'لیاقت بلوچ', 'اغوا', 'کار']"
