,headlines,categories,time
47,کوہاٹ پولیس نے لاکھوں مالیت کی چرس اور مہلک نشہ آئس سمگل کرنے کی کوشش ناکام بنادی,"['عبدالعلیم خان', 'تھانہ', 'منشیات', 'پولیس', 'گاڑی']",2021-03-06T22:13:34+0500
48,انٹرکلب فل کنٹیکٹ کراٹے ٹورنامنٹ باغبانان نے جیت لی ,"['پشاور', 'تھانہ']",2021-03-06T22:13:34+0500
49,گیلانی کی کامیابی جمہوریت کی فتح ہے ‘ ارباب فاروق جان,"['جمہوریت', 'عام انتخابات 2018', 'یوسف رضا گیلانی', 'حفیظ شیخ', 'سینیٹ', 'مہنگائی', 'جمعیت']",2021-03-06T22:13:34+0500
50,ضمیر بیچنے والے ممبران کو نا اہل قرار دیا جائے ‘ فائق شاہ,"['اسمبلی', 'جمہوریت', 'ووٹ', 'وزیراعظم']",2021-03-06T22:13:34+0500
51,پی ایف یو جے اجلاس، صحافیوں اور میڈیا کو درپیش مسائل کے حل کیلئے متعدد قراردادیں پیش,"['سوشل میڈیا', 'نقصان', 'پارلیمنٹ', 'کوئٹہ', 'بجٹ', 'اسلام آباد', 'درآمد', 'استثنیٰ', 'احتجاج', 'پاکستان', 'لانگ مارچ', 'لاہور', 'ملازمت']",2021-03-06T22:13:34+0500
52,کوئٹہ ، اپوزیشن اگر واقعی سیاسی قوت ہے تو غیر جمہوری قوتوں کے خلاف عوام دوست طاقت بن کر مستقبل میں ایک چیلنج بن سکتا ہے، ڈاکٹر عبدالحئی بلوچ ,"['ڈاکٹر', 'پارلیمنٹ', 'شہید', 'بلوچستان', 'سندھ', 'خیبرپختونخوا']",2021-03-06T22:13:34+0500
53,عمران خان کا اعتماد کے ووٹ کے لیے 178 ووٹوں کی تعداد کا دعوی بھی مشکوک ہے،لیاقت بلوچ,"['غریب', 'قومی اسمبلی', 'وزیراعظم', 'پارلیمنٹ', 'جمہوریت', 'عام انتخابات 2018', 'لیاقت بلوچ', 'سینیٹ', 'جماعت اسلامی', 'ووٹ', 'پاکستان', 'ایم کے', 'اسمبلی', 'مسلم لیگ (ن)', 'پاکستان تحریک انصاف']",2021-03-06T22:08:43+0500
54,شمالی وزیرستان،سیکیورٹی فورسز کے آپریشن میں 3 کمانڈرز سمیت 8 دہشتگرد ہلاک,"['شمالی وزیرستان', 'اسلحہ', 'دہشت گرد', 'آئی ایس پی آر', 'ٹارگٹ کلنگ', 'فائرنگ', 'ہلاک', 'طوفان']",2021-03-06T22:02:24+0500
55,اسلام آباد میں کورونا کیسز کی شرح میں خطرناک اضافہ,['کرونا وائرس'],2021-03-06T22:02:24+0500
56,اتحادی جماعتوں کا وزیراعظم کو مستقبل میں بھی مکمل تعاون کی یقین دہانی,"['پرویز خٹک', 'شاہ محمود قریشی', 'قومی اسمبلی', 'وزیراعظم', 'اسد عمر', 'تعلیم', 'طارق بشیر', 'فہمیدہ مرزا', 'بلوچستان', 'وزیر دفاع', 'پاکستان', 'اسمبلی', 'ووٹ', 'خالد مقبول']",2021-03-06T22:02:24+0500
57,گلاس مانگنے پر الیکشن کمیشن نے پورا ڈرم دے دیا، علی اسجد ملہی کی الیکشن کمیشن پر تنقید ,"['عام انتخابات 2018', 'مریم نواز شریف', 'این اے75', 'الیکشن کمیشن', 'الیکشن', 'سینیٹ', 'حفیظ شیخ', 'عدالت', 'ووٹ', 'سپریم کورٹ']",2021-03-06T22:02:24+0500
58,گیلانی کی جیت کے پیچھے نوٹ تھا یا ووٹ اصلیت سامنے آنیوالی ہے،عثمان ڈار,"['ٹوئٹر', 'وزیراعظم']",2021-03-06T22:02:24+0500
59,عراق کے دورے پرآئے پوپ فرانسس کی آیت اللہ سیستانی سے ملاقات,"['عراق', 'مسیحی برادری']",2021-03-06T22:02:24+0500
60,سعودیہ میں متعدد کورونا پابندیاں ختم کرنے کا فیصلہ,"['کرونا وائرس', 'وزارت داخلہ', 'شادی', 'سعودی', 'سعودی عرب']",2021-03-06T22:02:24+0500
61,سعودی عرب نے حوثی باغیوں کے 8 ڈرون حملوں کو ناکام بنادیا,"['ڈرون', 'نقصان', 'مصر', 'سعودی', 'سعودی عرب', 'ترکی', 'متحدہ عرب امارات']",2021-03-06T22:02:24+0500
62,چیئرنگ کراس پر تحریک انصاف کے کارکنوں کا وزیراعظم عمران خان سے اظہار یکجہتی کے لئے جشن,"['وزیراعظم', 'عام انتخابات 2018', 'سینیٹ', 'الیکشن', 'چور', 'ووٹ', 'اسمبلی', 'لاہور', 'پاکستان تحریک انصاف']",2021-03-06T21:32:49+0500
63,سکھر میں نماز کیلئے مسجد جانے والا بچہ مبینہ زیادتی کے بعد قتل ,"['وزیراعظم', 'موٹروے', 'قتل', 'پولیس', 'سندھ', 'لاہور']",2021-03-06T21:30:31+0500
64,تلہار کے نواحی گائوں میر محمد ورڑ کا محنت کش اپنے خاندان سمیت پراسرار بیماری میں مبتلا ہوگیا,"['ڈاکٹر', 'سندھ']",2021-03-06T21:30:23+0500
65,سلطان آباد کی واٹر سپلائی انتظامیہ کی عدم توجہ کے باعث زہریلے پانی میں تبدیل ہوگئی,"['پانی', 'کرپشن']",2021-03-06T21:30:23+0500
66,حضرت سیدنا امیر معاویہ رضی اللہ عنہ کاتب وحی اور جلیل القدر صحابی تھے،سید سکندر شاہ ,"['نقصان', 'جمہوریت', 'عام انتخابات 2018', 'الیکشن کمیشن', 'الیکشن', 'مہنگائی', 'پاکستان', 'اسمبلی']",2021-03-06T21:30:23+0500
67,جانثاران مصطفی کانفر نس ملک میں امن و استحکام کا پیغام دے گی، نور احمد قاسمی ,"['مری', 'پاکستان']",2021-03-06T21:30:23+0500
68,سجاول میں حیسکوایس ڈی او نے منظورنظرملازمین کی مدد سے کنڈامافیااور بجلی چوروں سے لاکھوں روپے بٹورنے شروع کردیئے,"['کاروبار', 'پانی', 'بجلی', 'کرپشن']",2021-03-06T21:30:23+0500
69,سجاول میں مرغی مافیانے ایک مرتبہ پھرمرغی کی قیمت میں اضافہ کردیا,['کراچی'],2021-03-06T21:30:23+0500
70,حافظ نعیم الرحمن ودیگر کی نصر اللہ شیخ کے بڑے بھائی کی نمازجنازہ میں شرکت ,"['ڈاکٹر', 'جماعت اسلامی', 'کراچی']",2021-03-06T21:30:23+0500
71,جامعہ حنیفیہ کی سالانہ تقریب ختم ِ بخاری شریف کل ہوگی,"['کراچی', 'لیاقت بلوچ', 'جماعت اسلامی', 'پاکستان', 'جمعیت']",2021-03-06T21:30:23+0500
72,بدین شہر اور دودو سومرو کے میلہ میں چور دو دوکانوں کے تالے توڑ کر 28 ہزار رقم اور موبائل فون چوری کرکے فرار ,"['شہید', 'چور', 'موبائل', 'پولیس']",2021-03-06T21:30:23+0500
73,پی ڈی ایم نے فیصل واوڈا کی چھوڑی نشست پر مفتاح اسماعیل کو امیدوار نامزد کردیا ,"['امریکہ', 'فیصل واوڈا', 'عام انتخابات 2018', 'کاغذات نامزدگی', 'متحدہ قومی موومنٹ', 'ریکارڈ', 'الیکشن کمیشن', 'اسلام آباد', 'الیکشن', 'عدالت', 'پاکستان تحریک انصاف', 'پاکستان', 'این اے249', 'ایم کے', 'مسلم لیگ (ن)', 'سینیٹ']",2021-03-06T21:30:05+0500
74,احمد آباد ٹیسٹ میں انگلینڈ کو شکست،بھارت پہلی آئی سی سی ٹیسٹ چیمپئن شپ کے فائنل میں پہنچ گیا,"['واشنگٹن', 'کرکٹ', 'بھارت', 'نیوزی لینڈ']",2021-03-06T21:29:15+0500
75,خواتین کی ترقی میں ملک کی ترقی پنہاں ،خواتین ترقی کریں گی تو ملک ترقی کرے گا،سیدہ شہلا رضا,"['این او سی', 'پارلیمنٹ', 'لیاقت علی جتوئی', 'عام انتخابات 2018', 'احتجاج', 'بلوچستان', 'پاکستان تحریک انصاف', 'سندھ', 'شہلا رضا', 'کھیل', 'اسمبلی', 'حملہ', 'سینیٹ']",2021-03-06T21:29:15+0500
76,پیپلز پارٹی عوامی طاقت اور پی ٹی آئی مصنوعی اقتدار کی سیڑھی ہے، قائم علی شاہ ,"['بلاول بھٹو زرداری', 'دھرنا', 'جمہوریت', 'مولانا فضل الرحمن', 'عام انتخابات 2018', 'یوسف رضا گیلانی', 'اسلام آباد', 'فوج', 'قائم علی شاہ', 'پیپلز پارٹی', 'سندھ', 'آصف علی زرداری', 'بینظیر بھٹو', 'اسمبلی', 'پاکستان تحریک انصاف']",2021-03-06T21:29:15+0500
77,سندھ لائیو اسٹاک ایکسپو 2021 کا سافٹ لانچ کر دیا گیا,"['پنجاب', 'بلاول بھٹو زرداری', 'کراچی', 'دنیا', 'وزیر اطلاعات', 'درآمد', 'عالمی بینک', 'سندھ', 'آصف علی زرداری', 'پاکستان']",2021-03-06T21:29:15+0500
78,عالمی یوم خواتین :گھروں کا انتظام چلانے والی خواتین بھی ورکنگ وویمن ہیں ‘حافظ نعیم الرحمن ,"['ڈاکٹر', 'سوشل میڈیا', 'کراچی', 'قومی اسمبلی', 'ہوٹل', 'عام انتخابات 2018', 'دنیا', 'شادی', 'طلاق', 'تعلیم', 'جماعت اسلامی', 'پاکستان', 'اسمبلی']",2021-03-06T21:29:15+0500
79,آرٹس کونسل آف پاکستان کراچی کی جانب سے عالمی یومِ خواتین کی مناسبت سے سیکنڈ وومن کانفرنس کا انعقاد,"['ڈاکٹر', 'امریکہ', 'کراچی', 'کرونا وائرس', 'دنیا', 'میرا', 'پاکستان', 'بھارت', 'کینیڈا', 'قاتل', 'ریاض', 'لاہور']",2021-03-06T21:29:15+0500
80,جامعہ دار العلوم رحمانیہ کے زیر اہتمام تکمیل بخاری شریف کی روح پرور تقریب کا انعقاد ,['کراچی'],2021-03-06T21:29:15+0500
81,پڈعیدن ریلوے تھانہ کی حدود غلامہ آ باد کے قریب کھلا پھاٹک کراس کرنے والہ شخص ٹرین کی زد میں آ کر جاںبحق ,"['کراچی', 'تھانہ', 'پولیس', 'ریلوے', 'پشاور']",2021-03-06T21:29:15+0500
82,سندھ میں سومرو دور اقتدار کے حکمران سلطان دودو سومرو شہید کی 708 ویں برسی کی تین روزہ تقریبات کا سلسلہ جاری ,"['صوبائی اسمبلی', 'شہید', 'سندھ', 'پاکستان', 'کھیل', 'اسمبلی']",2021-03-06T21:29:15+0500
83,پولیس اہلکار کو زخمی کرنے والے ملزم کی گرفتاری کے لئے چھاپے کے دوران پولیس پر دوبارہ فائرنگ سے مزید دو پولیس اہلکار زخمی ،ایک ملزم گرفتار ,"['آفاق احمد', 'قتل', 'زخمی', 'ٹیکنالوجی', 'پولیس', 'فائرنگ', 'علاج']",2021-03-06T21:29:15+0500
84,کراچی،سندھ لائیو اسٹاک ایکسپو 2021 کا سافٹ لانچ کر دیا گیا,"['پنجاب', 'بلاول بھٹو زرداری', 'کراچی', 'دنیا', 'وزیر اطلاعات', 'چیمبر آف کامرس', 'عالمی بینک', 'سندھ', 'آصف علی زرداری', 'پاکستان']",2021-03-06T21:23:55+0500
85,کوئٹہ ،مدینہ کی ریاست کے دعوے دار معیشت کی بربادی کے بعد ملک کی نظریاتی اساس کو تباہ کرنے کی کوششوں میں لگے ہوئے ہیں ،مولانا عبدالحق ہاشمی ,"['نقصان', 'کار', 'بجٹ', 'تعلیم', 'جماعت اسلامی', 'بلوچستان', 'پاکستان']",2021-03-06T21:23:55+0500
86,کوئٹہ کے عوام وشہری اور علمائے کرام جماعت اسلامی کے فی سبیل اللہ فنذمہم میں ہماراساتھ دیں ، حافظ نورعلی ,"['کوئٹہ', 'دنیا', 'تعلیم', 'جماعت اسلامی']",2021-03-06T21:23:55+0500
87,کوئٹہ ،بلوچستان کو دیانتدار اور صالح قیادت کی ضرورت ہے جو اس کی کشتی کو بھنور سے نکال سکے ، بشیرا حمد ماندائی,"['سراج الحق', 'تعلیم', 'جماعت اسلامی', 'بلوچستان', 'جلسہ']",2021-03-06T21:23:55+0500
88,پنوعاقل، مسجد کی چھت سے بارہ سالہ لڑکے کی تشدد زدہ نعش بر آمد ، ہسپتال منتقل، مولوی سمیت تین افراد گرفتار,"['میرا', 'قتل', 'پولیس']",2021-03-06T21:23:55+0500
89,ٰکراچی،جامعہ بنوریہ عالمیہ شعبہ غیر ملکی کی پانچویں سالانہ تقریب البرنامج السنوی 2021 کا انعقاد ,"['شادی', 'پاکستان', 'تعلیم']",2021-03-06T21:23:55+0500
90,کراچی،مریم نواز اور کیپٹن صفدر کے خلاف مزار قائد کی بے حرمتی کے معاملے کی ازسرنو تحقیقات کا حکم ,"['کراچی', 'نقصان', 'مریم نواز شریف', 'عدالت', 'کیپٹن صفدر', 'سماعت', 'محمد علی جناح']",2021-03-06T21:23:55+0500
91,وزیراعظم شیخ رشید سے ہاتھ ملائے بغیر آگے بڑھ گئے،ویڈیو وائرل,"['قومی اسمبلی', 'وزیراعظم', 'پارلیمنٹ', 'متحدہ قومی موومنٹ', 'پاکستان', 'اسمبلی', 'وزیرداخلہ', 'ووٹ', 'خالد مقبول']",2021-03-06T21:23:55+0500
92,سعودی عرب میں متعدد کورونا پابندیاں ختم کرنے کا فیصلہ,"['کرونا وائرس', 'وزارت داخلہ', 'شادی', 'سعودی', 'سعودی عرب']",2021-03-06T21:23:55+0500
93,سیالکوٹ،تیزرفتار گاڑی کی ٹکر سے موٹرسائیکل سوار دو افراد جاں بحق ,"['تھانہ', 'ڈرائیور', 'زخمی', 'ائیرپورٹ', 'پولیس', 'گاڑی', 'جاں بحق', 'حادثہ']",2021-03-06T21:23:54+0500
