,headlines,categories
209,سیف سٹی اتھارٹی کی مدد سے گاڑیوں کے ای ٹکٹنگ چالان کرنے کے خلاف درخواست پرسماعت 5 مئی تک کیلئے ملتوی ,"['ڈرائیور', 'پنجاب', 'سماعت', 'سڑک', 'گاڑی', 'مصباح الحق', 'لاہور', 'ٹریفک', 'عدالت', 'لاہور ہائیکورٹ']"
210,سرگودہا ڈویژن کے تمام اضلاع اور تحصیلوں کی سطح پر ریونیو عوامی خدمت کچہریوںکا انعقاد,"['وزیر اعلیٰ', 'شاہ رخ خان', 'پنجاب', 'ریکارڈ', 'کار', 'عثمان بزدار', 'ڈاکٹر']"
211,بجلی کی مسلسل فراہمی سے صنعتی پہیہ رواں دواں اور ملک خوشحالی و تری کی راہوں پر گامزن ہوگا :خادم حسین ,"['پاکستان', 'برآمدات', 'بنک', 'بجلی', 'کمپنی']"
212,سینٹ کے صاف شفاف الیکشن سے جمہوریت مزیدمضبوط ہوگی: اعجازاحمد چوہدری,"['الیکشن', 'عام انتخابات 2018', 'پنجاب', 'لانگ مارچ', 'پاکستان', 'چوہدری محمد علی', 'کرپشن', 'جمہوریت', 'غداری']"
213,اللہ والوں کی صحبت اختیار کرنے والوں کی دنیا بھی سنور جاتی ہی: پیر سید ادریس شاہ زنجانی ,"['دنیا', 'پاکستان']"
214,ٖپاکستان بلائنڈ کرکٹ ٹیم یکم تا 10 اپریل بنگلہ دیش میں ٹرائی نیشن ٹورنامنٹ میں شرکت کرے گی,"['اسلام آباد', 'پاکستان', 'بھارت', 'کرکٹ', 'بنگلہ دیش', 'لاہور', 'کراچی', 'پشاور']"
215,ملک آرڈیننس فیکٹری سے نہیں پارلیمان سے چلے گا: شیری رحمان,"['عام انتخابات 2018', 'پیپلز پارٹی', 'قاضی فائز عیسیٰ کیخلاف ریفرنس خارج', 'پاکستان', 'سینیٹ', 'عدالت', 'سپریم کورٹ', 'شیری رحمان']"
216,ڈاکو حساس ادارہ کے آفیسر ،زمیندار اور دو کاندار سے نقدی سات ,"['پولیس', 'موبائل', 'ساہیوال']"
217,شہر میں کرونا وائرس کی دوسری لہر کے وار جاری کرونا مزید 16 زندگیاں نگل گیا,"['محمد علی جناح', 'علاج', 'لاہور', 'جاں بحق', 'کرونا وائرس']"
218,سابق پولیس آفیسر کے خلاف درج مقدمے کی سماعت، کل تک کے لئے ملتوی,"['سماعت', 'سوشل میڈیا', 'عدالت', 'بیوی', 'پولیس']"
219,لاہور: کٹی پتنگ کی ڈور پھرنے سے موٹرسائیکل سوار زخمی,"['زخمی', 'لاہور']"
220,کلچراینڈٹورازم اتھارٹی کے زیراہتمام خواتین کیلئے تخت بھائی آثارقدیمہ کا دورہ,['خیبرپختونخوا']
221,محکمہ خوراک کی گرانفروشوں کیخلاف کارروائیاں ‘ 24 افراد گرفتار,['پشاور']
222,سینٹ انتخابات میں سودے بازی قبول نہیں ‘ فائق شاہ,"['ڈیم', 'عام انتخابات 2018', 'جماعت اسلامی', 'جہاد', 'ایم کے', 'جمعیت']"
223,سپریم کورٹ کا تاریخی فیصلہ جمہوریت کی جیت ہے،اسفندیارولی خان,"['الیکشن', 'عام انتخابات 2018', 'الیکشن کمیشن', 'اے این پی', 'جمہوریت', 'سینیٹ', 'عدالت', 'پشاور', 'سپریم کورٹ', 'پارلیمنٹ', 'اسفندیارولی خان']"
224,بیلٹ پیپرز کی شناخت سے ووٹوں کی خریدوفروخت کو روکا جاسکتا ہی: وفاقی وزراء,"['پیپلز پارٹی', 'فواد چوہدری', 'کرپشن', 'الیکشن', 'تعلیم', 'بابر اعوان', 'قاضی فائز عیسیٰ کیخلاف ریفرنس خارج', 'پاکستان', 'پاکستان تحریک انصاف', 'عدالت', 'چیف الیکشن کمشنر', 'جمہوریت', 'عام انتخابات 2018', 'ٹیکنالوجی', 'وزیراعظم', 'ووٹ', 'سپریم کورٹ', 'الیکشن کمیشن', 'مسلم لیگ (ن)', 'سینیٹ']"
225,پیمرا نے پٹرولیم مصنوعات کی قیمتوں میں اضافے کی جھوٹی خبر نشر کرنے والے چینلز کیخلاف ایکشن لے لیا,"['سوئی گیس', 'ٹوئٹر', 'پاکستان', 'پیٹرول', 'وزیراعظم', 'پیمرا']"
226,جماعت ا سلامی کی ڈی اے پی کھاد کی قیمت میں 150روپے بوری اضافہ کی شدید مذمت,"['عام انتخابات 2018', 'جماعت اسلامی', 'رمضان المبارک', 'جلسہ']"
227,فیصل آباد: پاکستان پیپلز پارٹی کا سابق ٹکٹ ہولڈر بھی قبضہ مافیا کا رکن نکلا,"['چین', 'ہوٹل', 'کاروبار', 'پیپلز پارٹی', 'پاکستان']"
228,فیصل آباد: چوری، ڈکیتی وراہزنی کی مزید 60 وارداتوں میں لاکھوں کا نقصان,"['زخمی', 'علامہ اقبال', 'ہوٹل', 'جیولری', 'چور', 'تھانہ', 'نقصان', 'موبائل', 'ڈکیتی', 'کار', 'ارسلان']"
229,فیصل آباد: ضلعی انتظامیہ اور ضلعی محکمہ سول ڈیفنس کے اشتراک سے عالمی یوم شہری دفاع کے موقع پر آگاہی واک,"['سول سوسائٹی', 'سوئی گیس', 'ریاض', 'کار', 'ڈاکٹر']"
230,صوبائی حکومت کا 1967 سیٹلمنٹ ایکٹ کے تحت بلوچ پشتون مشترکہ قبائل کے غیر آباد زمینوں کی رجسٹریشن منسوخ کرنا احمقانہ منصوبہ ہے ،سعدد ہوار نیشنل پارٹی,"['بلوچستان', 'سوشل میڈیا', 'پاکستان']"
231,شہرمیں تجاوزات غیر قانونی پارکنگ گرانفروشی اور نرخنامہ کے حوالے سے روزانہ کی بنیاد پر چیکنگ ہوگی : اسسٹنٹ کمشنر ژوب,"['ڈاکٹر', 'غریب']"
232,امن امان کی صورت حال پر ہر ممکنہ کوشش کریں گی: ایس ایس پی جعفر آباد,"['پولیس', 'ریاض']"
233,کراچی:حلیم عادل شیخ کو اجلاس میں شرکت کیلئے سندھ اسمبلی پہنچا یاگیا,"['الیکشن', 'سندھ', 'عام انتخابات 2018', 'جیل', 'میرا', 'کھیل', 'سینیٹ', 'اسمبلی', 'شرجیل میمن', 'تھر']"
234,پتوکی: نیشنل ہائی وے نیوجوڈیشل کمپلیکس کے قریب نجی پٹرول پمپ کی تعمیر کے دوران دیوار گر گئی,['پیٹرول']
235,کار او منی ٹرک میں ٹکر لاہور کا پولیس کا ھیڈ کانسٹیبل جاں بحق ,"['زخمی', 'ڈرائیور', 'ساہیوال', 'حادثہ', 'لاہور', 'کار', 'پولیس', 'جاں بحق']"
236,حکومت کا زچگی کے دوران بچوں کی شرح اموات پر قابو پانے کیلئے حکومتی گائیڈلائنز پر سختی سے عملدرآمد کا حکم,['پنجاب']
237,یوم پاکستان کی تیاریوں کے سلسلے میں کوہلو میں سول سوسائٹی کی ریلی,"['سول سوسائٹی', 'دنیا', 'فوج', 'یوم پاکستان', 'بلوچستان', 'بھارت', 'پاکستان', 'شہید', 'مری', 'ٹریفک', 'پولیس']"
238,جنرل ہسپتال میں نومولود بچوں کو پیدائشی ٹیکہ لگائے بغیر ڈسچارج نہ کرنے کی مہم کامیاب,"['وزیر اعلیٰ', 'پنجاب', 'یاسمین راشد', 'علاج', 'حکومت پنجاب', 'لاہور', 'عثمان بزدار', 'ڈاکٹر']"
239,48ویں کامن کے تربیتی افسران نے محکمہ داخلہ پنجاب سول سیکرٹریٹ کا دورہً,"['پولیس', 'ڈاکٹر', 'جیل', 'پنجاب']"
240,سینیٹ انتخابات میں ضابطہ اخلاق کی خلاف ورزی،پیپلز پارٹی نے الیکشن کمشنر کو خط لکھ دیا,"['الیکشن', 'عام انتخابات 2018', 'الیکشن کمیشن', 'پیپلز پارٹی', 'سینیٹ', 'عدالت', 'چیف الیکشن کمشنر', 'سپریم کورٹ']"
241,سپریم کورٹ نے آئین پر عمل لازم قرار دیا ہی: شازیہ مری,"['الیکشن', 'عام انتخابات 2018', 'الیکشن کمیشن', 'پیپلز پارٹی', 'پاکستان', 'مری', 'عدالت', 'سپریم کورٹ']"
242,امریکی نمائندہ خصوصی برائے افغانستان زلمے خلیل زاد کا دورہ افغانستان,"['امریکہ', 'افغانستان', 'قطر', 'طالبان']"
243,آنگ سان سوچی کو مواصلاتی قوانین کی خلاف ورزی اور بدامنی کو ہوا دینے کے دو نئے الزامات کا سامنا ,"['عدالت', 'کرونا وائرس', 'سماعت', 'برما']"
244,برطانیہ اور اقوام متحدہ کا میانمار میں مظاہرین پر طاقت کا استعمال روکنے کا مطالبہ,"['فوج', 'اقوام متحدہ', 'کینیڈا', 'برطانیہ', 'احتجاج', 'برما', 'جمہوریت', 'دفتر خارجہ']"
245,علماء کونسل پاکستان نے سعودی عرب کے شاہ محمد بن سلمان کے متعلق امریکی کانگریس کی رپورٹ کو مسترد کردی,"['امریکہ', 'نقصان', 'پاکستان', 'سعودی', 'عدالت', 'جمال خشوگی', 'متحدہ عرب امارات', 'قتل', 'سعودی عرب', 'پارلیمنٹ', 'محمد بن سلمان آل سعود']"
246,وفاقی وزیر شبلی فراز کے اثاثے پر ٹیکس عائد، شبلی فراز نے ایف بی آر کا فیصلہ چیلنج کر دیا,"['بھارت', 'وزیر اطلاعات', 'ایف بی آر', 'بیوی']"
247,آزاد ایم این اے سید علی نواز شاہ کی یوسف رضا گیلانی کو ووٹ دینے کی یقین دہانی ,"['الیکشن', 'سندھ', 'عام انتخابات 2018', 'اغوا', 'نقصان', 'آصف علی زرداری', 'میرا', 'پاکستان', 'قومی اسمبلی', 'سینیٹ', 'اسمبلی', 'پاکستان تحریک انصاف', 'سوشل میڈیا', 'یوسف رضا گیلانی', 'وزیراعظم', 'ووٹ', 'بلاول بھٹو زرداری']"
248,جیکب آباد میں سگ گزیدگی کے واقعات میں کمی نہ آئی,"['سندھ', 'عام انتخابات 2018', 'ریاض', 'بلوچستان', 'اسمبلی', 'ڈاکٹر', 'محمد میاں سومرو']"
249,سرگودھا سمیت ریجن بھر میں پرائیویٹائزیشن کا عمل مکمل نہ ہوسکا,"['کار', 'پنجاب']"
250,سرگودھا ،انسٹی ٹیوٹ آف کارڈیالوجی سنٹر کے قیام التوا کا شکار,"['حکومت پنجاب', 'پنجاب']"
251,گورننس بہتر بنانے کیلئے موجودہ شہروں کو سمارٹ شہروں میں تبدیل کرنے کی ضرورت ہی: ڈاکٹرعارف علوی,"['تعلیم', 'ٹیکنالوجی', 'پاکستان', 'عارف علوی', 'کار', 'فواد چوہدری', 'صدر مملکت']"
252,ایل او سی پر رہائش پذیر عوام پاکستان کی پہلی دفاعی لائن کا کردار ادا کر رہے ہیں: علی امین خان گنڈا پور,"['بھارت', 'مسئلہ کشمیر', 'فائرنگ', 'پاکستان']"
253,مسلسل پانچویں ماہ پاکستان کی برآمدات دو ارب ڈالر سے زائد ہیں: عبدالرزاق دائود ,"['ڈالر', 'پاکستان']"
254,جمرود،عوامی نیشنل پارٹی کے 10مارچ کو پاک افغان تجارتی اور آمدورفت کے راستوں کی بندش کے خلاف احتجاج کے انتظامات مکمل,"['تعلیم', 'مہنگائی', 'نقصان', 'افغانستان', 'پاکستان', 'بھارت']"
255,جمرود،باب خیبر کے مقام پر ریلی ، سول ڈیفنس ڈے منایا گیا,"['فاٹا', 'دنیا']"
256,جاپانی وزیراعظم کی ترجمان نے اپنے عہدے سے استعفیٰ دیدیا,"['علاج', 'ملازمت', 'وزیراعظم']"
257,قومی اسمبلی، اپوزیشن کی مخالفت کے باوجود فیڈرل میڈیکل ٹیچنگ انسٹیوٹ آرڈیننس میں مزید 120 دن کی توسیع کی قرارداد کثرت رائے سے منظور,"['مسلم لیگ (ن)', 'قومی اسمبلی', 'قرارداد', 'اسمبلی', 'احتجاج']"
258,سعودی عرب مشکل میں: پاکستان میں کئی حلقوں کی طرف سے حمایت,"['زرمبادلہ', 'ریاض', 'لاہور', 'جمال خشوگی', 'قتل', 'محمد بن سلمان آل سعود', 'پاکستان', 'ترکی', 'ڈاکٹر', 'تیل', 'دفتر خارجہ', 'علما', 'بھارت', 'قرارداد', 'اقوام متحدہ', 'کار', 'چین', 'امریکہ', 'سعودی', 'سعودی عرب']"
259,برطانیہ میں دو کروڑ لوگوں کو ویکسین لگا دی گئی,"['نریندرا مودی', 'بھارت', 'ایران', 'یورپ', 'وزیراعظم', 'برطانیہ', 'کرونا وائرس', 'موسم']"
260,ٹوبہ ٹیک سنگھ، تھانہ پیر محل۔ شراب فروش چالو بھٹی سمیت گرفتار 35 لیٹر دیسی شراب،45 لیٹر کچی شراب برآمدمقدمہ,"['پولیس', 'تھانہ']"
261,ٹوبہ ٹیک سنگھ، ڈسٹرکٹ پولیس آفیسر کے حکم پر پولیس کی کاروائیاں، ملزمان گرفتار، مقدمات درج,"['چور', 'تھانہ', 'ریکارڈ', 'ٹیکنالوجی', 'اسلحہ', 'پولیس']"
262,جامشورو:محکمہ آبپاشی کی جانب سے 47 سالہ قدیمی گوٹھ کی 150 خاندانوں کے مکانات مسمار کئے جانے پر مکینوں کااحتجاج نعرے بازی انصاف کا مطالبہ,"['سندھ', 'ریکارڈ', 'عدالت', 'کار', 'احتجاج']"
263,صوبائی وزیر جام اکرام اللہ دھاریجو کی ہدایت پر کرپشن کیخلاف مہم ,"['ریکارڈ', 'کرپشن']"
264,شہر کراچی جرائم کی آماجگاہ بن گیا ہی: پاسبان ڈیموکریٹک پارٹی,"['مہنگائی', 'نقصان', 'موبائل', 'ڈکیتی', 'ٹریفک', 'کراچی', 'پولیس', 'امن و امان']"
265,سندھ کی مختلف ماہی گیر تنظیموں نے کرپٹ مافیا کی جانب سے چیئرمین فشر مینز کو آپریٹو سوسائٹی عبدالبر پر بے بنیاد الزامات کی سخت مذمت,"['سندھ', 'علاج', 'غریب', 'کرپشن']"
266,جماعتِ اسلامی حلقہ خواتین کے تحت جاری مضبوط خاندان، محفوظ عورت، مستحکم معاشرہ مہم کے سلسلے میں ضلع جنوبی کے علاقے ڈیفینس میں ورکنگ وومن سیمینار ,"['عام انتخابات 2018', 'جماعت اسلامی', 'پاکستان', 'کراچی', 'وزیراعظم', 'ڈاکٹر']"
267,ملت حسین کی وفاق پاکستان کے خلاف دائر آئینی درخواست,"['سندھ', 'چین', 'سماعت', 'پاکستان', 'عدالت', 'سندھ ہائیکورٹ', 'مولانا فضل الرحمن']"
268,خوشی ہے سپریم کورٹ نے پیپلز پارٹی کے اصولی موقف سے اتفاق کیا: بیرسٹرمرتضی وہاب,"['الیکشن', 'سندھ', 'الیکشن کمیشن', 'پیپلز پارٹی', 'ووٹ', 'عام انتخابات 2018', 'ٹیکنالوجی', 'قاضی فائز عیسیٰ کیخلاف ریفرنس خارج', 'پاکستان', 'سینیٹ', 'اسمبلی', 'عدالت', 'دھمکی', 'سپریم کورٹ', 'متحدہ قومی موومنٹ']"
269,مضبوط عورت مضبوط معاشرہ تشکیل دیتی ہی:سیدہ شہلا رضا,"['سندھ', 'پیپلز پارٹی', 'کھیل', 'شہلا رضا', 'بلاول بھٹو زرداری']"
270,جیکب آباد پریس کلب میں صحافی عبدالرزاق کھرل کی پانچویں برسی منائی گئی ,[]
271,عوام کو امن و امان کی فراہمی محکمہ پولیس کی ترجیحات میں شامل ہیں جسے ہم بحیثیت ٹیم پورا کررہے ہیں،ڈسٹرکٹ پولیس آفیسر جہلم,"['پولیس', 'امن و امان', 'پاکستان']"
272,ڈسٹرکٹ پولیس آفیسر کے حکم پر پولیس کی کاروائیاں جاری،ملزمان گرفتار، مقدمات درج,['پولیس']
273,حکومت سیاحوں کی ٹھہرنے کی سہولتوں کے حوالے سے مزید آسانیاں پیدا کرے گی،وزیراعظم,"['وزیر اعلیٰ', 'پنجاب', 'دنیا', 'ٹیکنالوجی', 'اسمبلی', 'فواد چوہدری', 'وزیراعظم', 'عثمان بزدار']"
274,شہری دفاع کا ہر مجاہد ملک کی حفاظت کرتا ہے، ڈپٹی کمشنر جہلم,"['اسمبلی', 'دنیا', 'پاکستان']"
275,ڈسٹرکٹ ہیلتھ اتھارٹی جہلم میں کل مزید 8 افراد کی رپورٹ مثبت موصول ہوئی،ڈاکٹر وسیم اقبال،ڈاکٹر مظہرحیات,"['علاج', 'ڈاکٹر', 'کرونا وائرس']"
276,عالمی شہری دفاع منانے کا مقصد نوجوانوں کو ایک پلیٹ فارم پر اکٹھا کرکے ملکی حفاظت کو یقینی بنانا ہے، حاجی محمد عمران اسلم مغل ,"['اسمبلی', 'یوم دفاع', 'پاکستان']"
277,بہت جلد ''ن'' لیگ کی قیادت اور بیانیہ ''ش'' لیگ کے ہاتھوں میں آ جائے گا۔ فیاض الحسن چوہان,"['مسلم لیگ (ن)', 'جیل', 'پنجاب', 'حمزہ شہباز']"
278,وزیراعلیٰ پنجاب سردارعثمان بزدار کی ہدایت محکمہ اطلاعات و ثقافت حکومت پنجاب کے زیر اہتمام تقریبات شروع ہو گئی ہے وزیر اعلی کے آبائی گاؤں بارتھی میں سجابلوچ کلچرل شو کا انعقاد کیا گیا,"['وزیر اعلیٰ', 'پنجاب', 'حکومت پنجاب', 'بلوچستان', 'عثمان بزدار', 'موسیقی']"
279,معیشت درست ٹریک پر،پاکستان ترقی کے سفر کیلئے ٹیک آف کرچکا ،کورونا کے باوجودکاروباری سرگرمیاںمیں تیزی:عثمان بزدار,"['پنجاب', 'وزیراعلیٰ پنجاب', 'عثمان بزدار', 'نیا پاکستان', 'کرپشن', 'پاکستان', 'پاکستان تحریک انصاف', 'وزیراعظم', 'ووٹ', 'کرونا وائرس']"
280,متحدہ عرب امارات سے پاکستان رقوم بھیجنے والے پاکستانیوں کیلئے اہم خبر,"['امریکہ', 'ڈالر', 'زرمبادلہ', 'ریکارڈ', 'مہنگائی', 'پاکستان', 'متحدہ عرب امارات', 'کرونا وائرس']"
281,رمضان کے روزے رکھنے کے سینکڑوں جسمانی اور ذہنی فوائد ہیں،عالمی ماہرین صحت,"['دنیا', 'قطر', 'منشیات', 'ریاض', 'سعودی', 'مصباح الحق', 'حج', 'برطانیہ', 'ڈاکٹر']"
282,کالج آف فزیو تھراپی اینڈ ریہیبلیٹیشن سائنسزکراچی میں ایک فزیو تھراپی سیمینار ,"['سندھ', 'ڈاکٹر', 'کراچی', 'محمد علی جناح']"
283,ناہی فیکلٹی کی پیشہ ورانہ ترقی کے لیے اپنا بھرپور کردار ادا کرسکتی ہے، ورک شاپ,"['کرونا وائرس', 'ڈاکٹر', 'کار']"
284,یونیورسٹی میں تعلیم حاصل کرنا ہر طالب علم کا ایک خواب ہوتا ہے،پروفیسر ڈاکٹر زبیر شیخ,"['تعلیم', 'دنیا', 'محمد علی جناح', 'ٹیکنالوجی', 'کراچی', 'ڈاکٹر']"
285,جیکب آباد ،ہندو نوجوان کے بیہمانہ قتل کے خلاف پی ٹی آئی رہنما کا احتجاج ,"['سندھ', 'اقلیت', 'پاکستان', 'پاکستان تحریک انصاف', 'وزیراعظم', 'احتجاج', 'قتل']"
286,نا اہل حکومت نے ملک کا دیو الیہ نکال دیا ہے۔ عتیق الرحمن,"['کاروبار', 'جماعت اسلامی', 'سوئی گیس', 'منشیات', 'پشاور', 'بجلی']"
287,مردان، عوام کو انکی دہلیز پر سہولیات فراہم کرنے کیلئے تحصیل رستم کمپلیکس کا تعمیراتی کام ایک ماہ میں مکمل کرنے کی ہدایات ,['واپڈا']
288,پشاور، اقراء سعید خٹک کے فن پاروں کی نمائش,"['ڈاکٹر', 'پاکستان']"
289,نصابی اور ہم نصابی سرگرمیاں لازم وملزوم ہے،عقل رزاق,['تعلیم']
290,پنجاب یونیورسٹی: ایسو سی ایٹ ڈگری کامرس کے آن لائن داخلوں کا شیڈول جاری ,"['پنجاب', 'پنجاب یونیورسٹی']"
291,شہری دفاع کا عالمی دن، سوات میں شاندار تقریب، سول ڈیفنس اہلکاروں کا نئے ولولے کے ساتھ شہری دفاع کا عزم,"['حبیب اللہ خان', 'سوات', 'ایف سی', 'فوج', 'پولیس']"
292,پشاور میں موسم بہار کی شجرکاری مہم ،چیف سیکریٹری خیبر پختونخوا ڈاکٹر کاظم نیاز نے ناردرن بائی پاس پر پودا لگایا,"['وزیر اعلیٰ', 'ڈاکٹر', 'موسم', 'پشاور']"
293,کراچی کے تمام سرکاری ہیلتھ ورکرز کورونا ویکسین لگانے کا عمل جلد مکمل کیا جائے ،اسماعیل میمن,"['سندھ', 'بابر اعوان', 'بینظیر بھٹو', 'پاکستان', 'شہید', 'کراچی', 'کار', 'ڈاکٹر', 'کرونا وائرس']"
294,ایچ ای سی کی سندھ مدرستہ الاسلام یونیورسٹی کو پی ایچ ڈی پروگرام شروع کرنے کی اجازت ,"['سندھ', 'تعلیم', 'پاکستان', 'ہیکر', 'ڈاکٹر']"
295,دنیا میں پندرہ کروڑ مسلمان شوگر کے مرض میں مبتلا ہیں،پروفیسر محمد سعید قریشی,"['تعلیم', 'دنیا', 'علاج', 'ایف سی', 'کراچی']"
296,پنجاب کے عوامی وزیراعلیٰ عثمان بزدار کا ایک اور عوامی انداز ، چشمے کنارے بیٹھ گئے، منہ ہاتھ دھویا ، چشمے کا پانی پیا,"['عثمان بزدار', 'پانی', 'پنجاب', 'وزیراعلیٰ پنجاب']"
297,لاہور، تھانہ دائود زئی کی حدود میں شادی کی تقریب سے واپسی پر چھ افراد نے خواجہ سراء کو اغواء کرکے گینگ ریپ کا نشانہ بنا ڈالا,"['تھانہ', 'شادی', 'اسلحہ', 'پشاور', 'پولیس']"
298,پشاور، سینٹ انتخابات کے لئے سیکورٹی ہائی الرٹ,"['الیکشن', 'عام انتخابات 2018', 'الیکشن کمیشن', 'خیبرپختونخوا', 'ایف سی', 'گورنر', 'اسمبلی', 'پاکستان تحریک انصاف', 'صوبائی اسمبلی', 'پشاور', 'احتجاج', 'ووٹ', 'پولیس']"
299,صوبائی حکومت کا آئندہ بجٹ میں عوام پر نئے ٹیکس لگانے کا فیصلہ,['بجٹ']
300,مہمند، دیا میر بھاشا ڈیمز اور داسو ہائیڈرو پاور پراجیکٹ (فیزا) کی تکمیل سے 9.3ملین ایکڑ فٹ پانی ذخیرہ ، 7500میگا واٹ سستی، شفاف اورماحول دوست بجلی بھی قومی گرڈ میں شامل ہوگی,"['ڈیم', 'پانی', 'دنیا', 'بھاشا ڈیم', 'قلت', 'واپڈا', 'پاکستان', 'بجلی']"
301,جنوبی وزیرستان میں موبائل فون آپریٹرز ( سی ایم اوز ) کا ڈیٹا سروس بحال کر دیا ,"['موبائل', 'پی ٹی اے', 'جنوبی وزیرستان', 'کمپنی']"
302,عوامی ضروریات کو مدنظر رکھتے ہوئے ترقیاتی منصوبے متعارف کررہے ہیں، ریاض خان,"['وزیر اعلیٰ', 'تعلیم', 'پانی', 'خیبرپختونخوا', 'ریاض', 'بجلی']"
303,ڈپٹی کمشنر ایبٹ آباد کی تمام اربن ایریا میں سڑکوں کے اطراف اور خالی جگہوں میں شجر کاری مہم میں زیا دہ سے زیا دہ پودے لگا نے کی ہدا یت,['تعلیم']
304,پاکستان میں اپنی نوعیت کی پہلی مائن لیبر آن لائن رجسٹریشن کے لیے ویب سائٹ کا آغاز، ڈیجیٹل نظام سے ترقی ممکن ہے۔ عارف احمدزئی ,"['خیبرپختونخوا', 'سوشل میڈیا']"
305,جن امیدواروں نے ٹکٹ خریدے، ان کو ووٹ نہیں دوں گا، کریم بخش گبول ,"['الیکشن', 'سندھ', 'عام انتخابات 2018', 'اغوا', 'نقصان', 'آصف علی زرداری', 'پاکستان', 'سینیٹ', 'سوشل میڈیا', 'اسمبلی', 'پاکستان تحریک انصاف', 'وزیراعظم', 'پولیس', 'ووٹ']"
306,اسلحے کے استعمال کے مساوی حقوق: سعودی خواتین کی فوج میں بھرتی,"['ملازمت', 'دنیا', 'گاڑی', 'اسلحہ', 'فوج', 'ٹوئٹر', 'سوشل میڈیا', 'سعودی', 'درآمد', 'کار', 'پولیس', 'سعودی عرب']"
307,میری بیوی کے قاتل سرعام گھوم رہے ہیں،لیویز گرفتار کرے،کوڑا خان جٹ,"['زخمی', 'وزیر اعلیٰ', 'تھانہ', 'اسلحہ', 'فائرنگ', 'بلوچستان', 'چیف جسٹس', 'بیوی', 'قتل', 'حملہ']"
308,ڈیرہ اللہ یار ، لپروسی بلینڈلیس کنٹرول پروگرام کے تحت تین روزہ مفت آئی کیمپ,"['ڈاکٹر', 'غریب']"
309,ڈپٹی کمشنر جعفرآباد سے حاجی عبدالغنی چاچڑ کی ملاقات,[]
310,پی ایس ایل کا پرُامن انعقاد، لاہور پولیس آپریشنز ونگ کے سرچ آپریشنزمیں تیزی,"['پاکستان سپر لیگ', 'کرایہ', 'منشیات', 'دہشت گرد', 'لاہور', 'پولیس', 'کرونا وائرس', 'امن و امان']"
311,پیپلز پارٹی ملک کے غریب ، مظلوم اور پسے ہوئے طبقے کے عوام کی ایک مضبوط آواز ہے ،محمداشرف بھٹی ,"['پیپلز پارٹی', 'لانگ مارچ', 'مہنگائی', 'اسلام آباد', 'غریب', 'پاکستان', 'ایم کے', 'لاہور']"
312,سنٹرل سپیریئر سروسز سے افسران کے 11 رکنی وفد کا سی سی پی او آفس لاہور کا دورہ,"['پنجاب', 'پاکستان', 'سوشل میڈیا', 'ڈکیتی', 'لاہور', 'ٹریفک', 'پولیس', 'قتل']"
313,وائس چیئرمین سپورٹس بورڈ پنجاب رائو زاہد قیوم سے پاک جاپان بزنس کونسل کے صدر رانا عابد حسین کی ملاقات ,"['پنجاب', 'دنیا', 'ہاکی', 'کھیل', 'قائداعظم']"
314,پی آر اے کو گزشتہ سال کے 9ارب2کروڑ کے مقابلے میں امسال فروری میں 10 ارب 1 کروڑ روپے کی ٹیکس وصولی,['پنجاب']
315,کورونا ابھی مکمل ختم نہیں ہوا، شہری احتیاط برتیں او رحکومتی گائیڈ لائنز پر عمل کریں:عثمان بزدار,"['عثمان بزدار', 'کرونا وائرس', 'پنجاب', 'وزیراعلیٰ پنجاب']"
316,گورنرخیبرپختونخواشاہ فرمان نے تمام اراکین صوبائی اسمبلی سے ملاقاتوں پر پابندی لگادی,"['عام انتخابات 2018', 'اسمبلی', 'صوبائی اسمبلی']"
317,پشاور:ایڈمنسٹریٹرٹائون تھری فخرالاسلام کی خصوصی ہدایت,['گاڑی']
318,سول ڈیفنس ملک کا سب سے پرانا تنظیم ہے : شوکت علی یوسفزئی,"['بنوں', 'دنیا']"
319,قومی وطن پارٹی کا ہل حکومت کی ناکام معاشی پالیسیوں اور آئی ایم ایف کی ڈکٹیشن پر برپا ہونے والی ہوشربا مہنگائی کے خلاف ضلع صوابی میں احتجاجی مظاہرہ,"['قومی وطن پارٹی', 'مہنگائی', 'سوئی گیس', 'فوج', 'غریب', 'سینیٹ', 'احتجاج', 'ووٹ', 'سردار سکندر حیات', 'بجلی']"
320,سپریم کورٹ کا فیصلہ آئین کے مطابق اور تاریخ ساز ہی: اکرام اللہ دھاریجو,"['الیکشن', 'سندھ', 'عام انتخابات 2018', 'پیپلز پارٹی', 'مہنگائی', 'پاکستان', 'اسمبلی', 'پاکستان تحریک انصاف', 'عدالت', 'سپریم کورٹ']"
321,بوستان سے کو ئٹہ شہر اور شہر سے سریاب تک گرین بس کا پا ئلٹ پروجیکٹ منصو بہ زیر غور ہیں: کمشنر کوئٹہ ڈویژن,"['سماعت', 'کوئٹہ', 'ریکارڈ', 'میٹرو بس', 'درآمد', 'ٹریفک', 'عدالت', 'پولیس', 'ڈاکٹر', 'میٹرو']"
322,وزیراعلیٰ بلوچستان جام کمال، چیئرمین سینیٹ صادق سنجرانی کا وزیر اعلی سیکرٹریٹ میں چیف منسٹر ڈیلیوری یونٹ کا دورہ,"['سینیٹ', 'ٹیکنالوجی', 'بلوچستان']"
